collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
159,War Balloon,{2}{R},3.0,Artifact — Vehicle,uncommon,R,R,"Flying
{1}: Put a fire counter on this Vehicle.
As long as this Vehicle has three or more fire counters on it, it's an artifact creature.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",4,3,,"Flying, Crew",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/159/war-balloon?utm_source=api
160,Wartime Protestors,{3}{R},4.0,Creature — Human Rebel Ally,rare,R,R,"Haste
Whenever another Ally you control enters, put a +1/+1 counter on that creature and it gains haste until end of turn.",4,4,,Haste,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/160/wartime-protestors?utm_source=api
161,Yuyan Archers,{1}{R},2.0,Creature — Human Archer,common,R,R,"Reach
When this creature enters, you may discard a card. If you do, draw a card.",3,1,,Reach,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/161/yuyan-archers?utm_source=api
162,"Zhao, the Moon Slayer",{1}{R},2.0,Legendary Creature — Human Soldier,rare,R,R,"Menace
Nonbasic lands enter tapped.
{7}: Put a conqueror counter on Zhao.
As long as Zhao has a conqueror counter on him, nonbasic lands are Mountains. (They lose all other land types and abilities and have ""{T}: Add {R}."")",2,2,,Menace,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/162/zhao-the-moon-slayer?utm_source=api
163,"Zuko, Exiled Prince",{3}{R},4.0,Legendary Creature — Human Noble,uncommon,R,R,"Firebending 3 (Whenever this creature attacks, add {R}{R}{R}. This mana lasts until end of combat.)
{3}: Exile the top card of your library. You may play that card this turn.",4,3,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/163/zuko-exiled-prince?utm_source=api
164,Allies at Last,{2}{G},3.0,Instant,uncommon,G,G,"Affinity for Allies (This spell costs {1} less to cast for each Ally you control.)
Up to two target creatures you control each deal damage equal to their power to target creature an opponent controls.",,,,Affinity,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/164/allies-at-last?utm_source=api
165,Avatar Destiny,{2}{G}{G},4.0,Enchantment — Aura,rare,G,G,"Enchant creature you control
Enchanted creature gets +1/+1 for each creature card in your graveyard and is an Avatar in addition to its other types.
When enchanted creature dies, mill cards equal to its power. Return this card to its owner's hand and up to one creature card milled this way to the battlefield under your control.",,,,"Enchant, Mill",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/165/avatar-destiny?utm_source=api
166,Badgermole,{4}{G},5.0,Creature — Badger Mole,common,G,G,"When this creature enters, earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)
Creatures you control with +1/+1 counters on them have trample.",4,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/166/badgermole?utm_source=api
167,Badgermole Cub,{1}{G},2.0,Creature — Badger Mole,mythic,G,G,"When this creature enters, earthbend 1. (Target land you control becomes a 0/0 creature with haste that's still a land. Put a +1/+1 counter on it. When it dies or is exiled, return it to the battlefield tapped.)
Whenever you tap a creature for mana, add an additional {G}.",2,2,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/167/badgermole-cub?utm_source=api
168,"The Boulder, Ready to Rumble",{3}{G},4.0,Legendary Creature — Human Warrior Performer,uncommon,G,G,"Whenever The Boulder attacks, earthbend X, where X is the number of creatures you control with power 4 or greater. (Target land you control becomes a 0/0 creature with haste that's still a land. Put X +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",4,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/168/the-boulder-ready-to-rumble?utm_source=api
169,"Bumi, King of Three Trials",{5}{G},6.0,Legendary Creature — Human Noble Ally,uncommon,G,G,"When Bumi enters, choose up to X, where X is the number of Lesson cards in your graveyard —
• Put three +1/+1 counters on Bumi.
• Target player scries 3.
• Earthbend 3. (Target land you control becomes a 0/0 creature with haste that's still a land. Put three +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",4,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/169/bumi-king-of-three-trials?utm_source=api
170,Cycle of Renewal,{2}{G},3.0,Instant — Lesson,common,G,G,"Sacrifice a land. Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/170/cycle-of-renewal?utm_source=api
171,Diligent Zookeeper,{3}{G},4.0,Creature — Human Citizen Ally,rare,G,G,"Each non-Human creature you control gets +1/+1 for each of its creature types, to a maximum of 10.",4,4,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/171/diligent-zookeeper?utm_source=api
172,The Earth King,{3}{G},4.0,Legendary Creature — Human Noble Ally,rare,G,G,"When The Earth King enters, create a 4/4 green Bear creature token.
Whenever one or more creatures you control with power 4 or greater attack, search your library for up to that many basic land cards, put them onto the battlefield tapped, then shuffle.",2,2,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/172/the-earth-king?utm_source=api
173,Earth Kingdom General,{3}{G},4.0,Creature — Human Soldier Ally,uncommon,G,G,"When this creature enters, earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)
Whenever you put one or more +1/+1 counters on a creature, you may gain that much life. Do this only once each turn.",2,2,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/173/earth-kingdom-general?utm_source=api
174,Earth Rumble,{3}{G},4.0,Sorcery,uncommon,G,G,"Earthbend 2. When you do, up to one target creature you control fights target creature an opponent controls. (To earthbend 2, target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped. Creatures that fight each deal damage equal to their power to the other.)",,,,"Fight, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/174/earth-rumble?utm_source=api
175,Earthbender Ascension,{2}{G},3.0,Enchantment,rare,G,G,"When this enchantment enters, earthbend 2. Then search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
Landfall — Whenever a land you control enters, put a quest counter on this enchantment. When you do, if it has four or more quest counters on it, put a +1/+1 counter on target creature you control. It gains trample until end of turn.",,,,"Earthbend, Landfall",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/175/earthbender-ascension?utm_source=api
176,Earthbending Lesson,{3}{G},4.0,Sorcery — Lesson,common,G,G,"Earthbend 4. (Target land you control becomes a 0/0 creature with haste that's still a land. Put four +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",,,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/176/earthbending-lesson?utm_source=api
177,Earthen Ally,{G},1.0,Creature — Human Soldier Ally,rare,G,"B, G, R, U, W","This creature gets +1/+0 for each color among Allies you control.
{2}{W}{U}{B}{R}{G}: Earthbend 5. (Target land you control becomes a 0/0 creature with haste that's still a land. Put five +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",0,2,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/177/earthen-ally?utm_source=api
178,Elemental Teachings,{4}{G},5.0,Instant — Lesson,rare,G,G,"Search your library for up to four land cards with different names and reveal them. An opponent chooses two of those cards. Put the chosen cards into your graveyard and the rest onto the battlefield tapped, then shuffle.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/178/elemental-teachings?utm_source=api
179,"Flopsie, Bumi's Buddy",{4}{G}{G},6.0,Legendary Creature — Ape Goat,uncommon,G,G,"When Flopsie enters, put a +1/+1 counter on each creature you control.
Each creature you control with power 4 or greater can't be blocked by more than one creature.",4,4,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/179/flopsie-bumis-buddy?utm_source=api
180,Foggy Swamp Vinebender,{3}{G},4.0,Creature — Human Plant Ally,common,G,G,"This creature can't be blocked by creatures with power 2 or less.
Waterbend {5}: Put a +1/+1 counter on this creature. Activate only during your turn. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",4,3,,Waterbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/180/foggy-swamp-vinebender?utm_source=api
181,Great Divide Guide,{1}{G},2.0,Creature — Human Scout Ally,rare,G,G,"Each land and Ally you control has ""{T}: Add one mana of any color.""",2,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/181/great-divide-guide?utm_source=api
182,"Haru, Hidden Talent",{1}{G},2.0,Legendary Creature — Human Peasant Ally,uncommon,G,G,"Whenever another Ally you control enters, earthbend 1. (Target land you control becomes a 0/0 creature with haste that's still a land. Put a +1/+1 counter on it. When it dies or is exiled, return it to the battlefield tapped.)",1,1,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/182/haru-hidden-talent?utm_source=api
183,Invasion Tactics,{4}{G},5.0,Enchantment,uncommon,G,G,"When this enchantment enters, creatures you control get +2/+2 until end of turn.
Whenever one or more Allies you control deal combat damage to a player, draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/183/invasion-tactics?utm_source=api
184,Kyoshi Island Plaza,{3}{G},4.0,Legendary Enchantment — Shrine,uncommon,G,G,"When Kyoshi Island Plaza enters, search your library for up to X basic land cards, where X is the number of Shrines you control. Put those cards onto the battlefield tapped, then shuffle.
Whenever another Shrine you control enters, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/184/kyoshi-island-plaza?utm_source=api
185,Leaves from the Vine,{1}{G},2.0,Enchantment — Saga,uncommon,G,G,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Mill three cards, then create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
II — Put a +1/+1 counter on each of up to two target creatures you control.
III — Draw a card if there's a creature or Lesson card in your graveyard.",,,,"Food, Mill",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/185/leaves-from-the-vine?utm_source=api
186,The Legend of Kyoshi // Avatar Kyoshi,,6.0,Enchantment — Saga // Legendary Creature — Avatar,mythic,,G,,,,,"Transform, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/186/the-legend-of-kyoshi-avatar-kyoshi?utm_source=api
187,Origin of Metalbending,{1}{G},2.0,Instant — Lesson,common,G,G,"Choose one —
• Destroy target artifact or enchantment.
• Put a +1/+1 counter on target creature you control. It gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/187/origin-of-metalbending?utm_source=api
188,Ostrich-Horse,{2}{G},3.0,Creature — Bird Horse,common,G,G,"When this creature enters, mill three cards. You may put a land card from among them into your hand. If you don't, put a +1/+1 counter on this creature. (To mill three cards, put the top three cards of your library into your graveyard.)",3,1,,Mill,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/188/ostrich-horse?utm_source=api
189,Pillar Launch,{G},1.0,Instant,common,G,G,Target creature gets +2/+2 and gains reach until end of turn. Untap it.,,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/189/pillar-launch?utm_source=api
190,Raucous Audience,{1}{G},2.0,Creature — Human Citizen,common,G,G,"{T}: Add {G}. If you control a creature with power 4 or greater, add {G}{G} instead.",2,1,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/190/raucous-audience?utm_source=api
191,Rebellious Captives,{1}{G},2.0,Creature — Human Peasant Ally,common,G,G,"Exhaust — {6}: Put two +1/+1 counters on this creature, then earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped. Activate each exhaust ability only once.)",2,2,,"Exhaust, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/191/rebellious-captives?utm_source=api
192,Rockalanche,{2}{G},3.0,Sorcery — Lesson,uncommon,G,G,"Earthbend X, where X is the number of Forests you control. (Target land you control becomes a 0/0 creature with haste that's still a land. Put X +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)
Flashback {5}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,"Earthbend, Flashback",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/192/rockalanche?utm_source=api
193,Rocky Rebuke,{1}{G},2.0,Instant,common,G,G,Target creature you control deals damage equal to its power to target creature an opponent controls.,,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/193/rocky-rebuke?utm_source=api
194,Saber-Tooth Moose-Lion,{4}{G}{G},6.0,Creature — Elk Cat,common,G,G,"Reach
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",7,7,,"Reach, Landcycling, Forestcycling, Typecycling, Cycling",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/194/saber-tooth-moose-lion?utm_source=api
195,Seismic Sense,{G},1.0,Sorcery — Lesson,uncommon,G,G,"Look at the top X cards of your library, where X is the number of lands you control. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/195/seismic-sense?utm_source=api
196,Shared Roots,{1}{G},2.0,Sorcery — Lesson,uncommon,G,G,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/196/shared-roots?utm_source=api
197,Sparring Dummy,{1}{G},2.0,Artifact Creature — Scarecrow,uncommon,G,G,"Defender
{T}: Mill a card. You may put a land card milled this way into your hand. You gain 2 life if a Lesson card is milled this way. (To mill a card, put the top card of your library into your graveyard.)",1,3,,"Mill, Defender",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/197/sparring-dummy?utm_source=api
198,"Toph, the Blind Bandit",{2}{G},3.0,Legendary Creature — Human Warrior Ally,uncommon,G,G,"When Toph enters, earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)
Toph's power is equal to the number of +1/+1 counters on lands you control.",*,3,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/198/toph-the-blind-bandit?utm_source=api
199,True Ancestry,{1}{G},2.0,Sorcery — Lesson,uncommon,G,G,"Return up to one target permanent card from your graveyard to your hand.
Create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/199/true-ancestry?utm_source=api
200,Turtle-Duck,{G},1.0,Creature — Turtle Bird,common,G,G,"{3}: Until end of turn, this creature has base power 4 and gains trample.",0,4,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/200/turtle-duck?utm_source=api
201,Unlucky Cabbage Merchant,{1}{G},2.0,Creature — Human Citizen,uncommon,G,G,"When this creature enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever you sacrifice a Food, you may search your library for a basic land card and put it onto the battlefield tapped. If you search your library this way, put this creature on the bottom of its owner's library, then shuffle.",2,2,,Food,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/201/unlucky-cabbage-merchant?utm_source=api
202,Walltop Sentries,{2}{G},3.0,Creature — Human Soldier Ally,common,G,G,"Reach, deathtouch
When this creature dies, if there's a Lesson card in your graveyard, you gain 2 life.",2,3,,"Reach, Deathtouch",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/202/walltop-sentries?utm_source=api
203,"Aang, at the Crossroads // Aang, Destined Savior",,5.0,Legendary Creature — Human Avatar Ally // Legendary Creature — Avatar Ally,rare,,"G, U, W",,,,,"Flying, Transform, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/203/aang-at-the-crossroads-aang-destined-savior?utm_source=api
204,"Aang, Swift Savior // Aang and La, Ocean's Fury",,3.0,Legendary Creature — Human Avatar Ally // Legendary Creature — Avatar Spirit Ally,rare,,"U, W",,,,,"Flying, Reach, Airbend, Transform, Trample, Flash, Waterbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/204/aang-swift-savior-aang-and-la-oceans-fury?utm_source=api
205,Abandon Attachments,{1}{U/R},2.0,Instant — Lesson,common,"R, U","R, U","You may discard a card. If you do, draw two cards.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/205/abandon-attachments?utm_source=api
206,Air Nomad Legacy,{W}{U},2.0,Enchantment,uncommon,"U, W","U, W","When this enchantment enters, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Creatures you control with flying get +1/+1.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/206/air-nomad-legacy?utm_source=api
207,"Avatar Aang // Aang, Master of Elements",,4.0,Legendary Creature — Human Avatar Ally // Legendary Creature — Avatar Ally,mythic,,"B, G, R, U, W",,,,,"Flying, Transform, Firebending",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/207/avatar-aang-aang-master-of-elements?utm_source=api
208,"Azula, Cunning Usurper",{2}{U}{B}{B},5.0,Legendary Creature — Human Noble Rogue,rare,"B, U","B, U","Firebending 2 (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
When Azula enters, target opponent exiles a nontoken creature they control, then they exile a nonland card from their graveyard.
During your turn, you may cast cards exiled with Azula and you may cast them as though they had flash. Mana of any type can be spent to cast those spells.",4,4,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/208/azula-cunning-usurper?utm_source=api
209,Beifong's Bounty Hunters,{2}{B}{G},4.0,Creature — Human Mercenary,rare,"B, G","B, G","Whenever a nonland creature you control dies, earthbend X, where X is that creature's power. (Target land you control becomes a 0/0 creature with haste that's still a land. Put X +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",4,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/209/beifongs-bounty-hunters?utm_source=api
210,Bitter Work,{1}{R}{G},3.0,Enchantment,uncommon,"G, R","G, R","Whenever you attack a player with one or more creatures with power 4 or greater, draw a card.
Exhaust — {4}: Earthbend 4. Activate only during your turn. (Target land you control becomes a 0/0 creature with haste that's still a land. Put four +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped. Activate each exhaust ability only once.)",,,,"Exhaust, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/210/bitter-work?utm_source=api
211,"Bumi, Unleashed",{3}{R}{G},5.0,Legendary Creature — Human Noble Ally,mythic,"G, R","G, R","Trample
When Bumi enters, earthbend 4.
Whenever Bumi deals combat damage to a player, untap all lands you control. After this phase, there is an additional combat phase. Only land creatures can attack during that combat phase.",5,4,,"Trample, Earthbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/211/bumi-unleashed?utm_source=api
212,Cat-Owl,{3}{W/U},4.0,Creature — Cat Bird,common,"U, W","U, W","Flying
Whenever this creature attacks, untap target artifact or creature.",3,3,,Flying,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/212/cat-owl?utm_source=api
213,Cruel Administrator,{3}{B}{R},5.0,Creature — Human Soldier,uncommon,"B, R","B, R","Raid — This creature enters with a +1/+1 counter on it if you attacked this turn.
Whenever this creature attacks, create a 2/2 red Soldier creature token with firebending 1. (Whenever it attacks, add {R}. This mana lasts until end of combat.)",5,4,,Raid,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/213/cruel-administrator?utm_source=api
214,Dai Li Agents,{3}{B}{G},5.0,Creature — Human Soldier,uncommon,"B, G","B, G","When this creature enters, earthbend 1, then earthbend 1. (To earthbend 1, target land you control becomes a 0/0 creature with haste that's still a land. Put a +1/+1 counter on it. When it dies or is exiled, return it to the battlefield tapped.)
Whenever this creature attacks, each opponent loses X life and you gain X life, where X is the number of creatures you control with +1/+1 counters on them.",3,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/214/dai-li-agents?utm_source=api
215,Dragonfly Swarm,{1}{U}{R},3.0,Creature — Dragon Insect,uncommon,"R, U","R, U","Flying, ward {1} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)
This creature's power is equal to the number of noncreature, nonland cards in your graveyard.
When this creature dies, if there's a Lesson card in your graveyard, draw a card.",*,3,,"Flying, Ward",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/215/dragonfly-swarm?utm_source=api
216,Earth Kingdom Soldier,{4}{G/W},5.0,Creature — Human Soldier,common,"G, W","G, W","Vigilance
When this creature enters, put a +1/+1 counter on each of up to two target creatures you control.",3,4,,Vigilance,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/216/earth-kingdom-soldier?utm_source=api
217,Earth King's Lieutenant,{G}{W},2.0,Creature — Human Soldier Ally,rare,"G, W","G, W","Trample
When this creature enters, put a +1/+1 counter on each other Ally creature you control.
Whenever another Ally you control enters, put a +1/+1 counter on this creature.",1,1,,Trample,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/217/earth-kings-lieutenant?utm_source=api
218,Earth Rumble Wrestlers,{3}{R/G},4.0,Creature — Human Warrior Performer,common,"G, R","G, R","Reach
This creature gets +1/+0 and has trample as long as you control a land creature or a land entered the battlefield under your control this turn.",3,4,,Reach,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/218/earth-rumble-wrestlers?utm_source=api
219,Earth Village Ruffians,{2}{B/G},3.0,Creature — Human Soldier Rogue,common,"B, G","B, G","When this creature dies, earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",3,1,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/219/earth-village-ruffians?utm_source=api
220,Fire Lord Azula,{1}{U}{B}{R},4.0,Legendary Creature — Human Noble,rare,"B, R, U","B, R, U","Firebending 2 (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
Whenever you cast a spell while Fire Lord Azula is attacking, copy that spell. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)",4,4,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/220/fire-lord-azula?utm_source=api
221,Fire Lord Zuko,{R}{W}{B},3.0,Legendary Creature — Human Noble Ally,rare,"B, R, W","B, R, W","Firebending X, where X is Fire Lord Zuko's power. (Whenever this creature attacks, add X {R}. This mana lasts until end of combat.)
Whenever you cast a spell from exile and whenever a permanent you control enters from exile, put a +1/+1 counter on each creature you control.",2,4,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/221/fire-lord-zuko?utm_source=api
222,Foggy Swamp Spirit Keeper,{1}{U}{B},3.0,Creature — Human Druid Ally,uncommon,"B, U","B, U","Lifelink
Whenever you draw your second card each turn, create a 1/1 colorless Spirit creature token with ""This token can't block or be blocked by non-Spirit creatures.""",2,4,,Lifelink,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/222/foggy-swamp-spirit-keeper?utm_source=api
223,Guru Pathik,{2}{G/U}{G/U},4.0,Legendary Creature — Human Monk Ally,uncommon,"G, U","G, U","When Guru Pathik enters, look at the top five cards of your library. You may reveal a Lesson, Saga, or Shrine card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Whenever you cast a Lesson, Saga, or Shrine spell, put a +1/+1 counter on another target creature you control.",2,4,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/223/guru-pathik?utm_source=api
224,"Hama, the Bloodbender",{2}{U/B}{U/B}{U/B},5.0,Legendary Creature — Human Warlock,uncommon,"B, U","B, U","When Hama enters, target opponent mills three cards. Exile up to one noncreature, nonland card from that player's graveyard. For as long as you control Hama, you may cast the exiled card during your turn by waterbending {X} rather than paying its mana cost, where X is its mana value. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",3,3,,"Mill, Waterbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/224/hama-the-bloodbender?utm_source=api
225,"Hei Bai, Spirit of Balance",{2}{W/B}{W/B},4.0,Legendary Creature — Bear Spirit,uncommon,"B, W","B, W","Whenever Hei Bai enters or attacks, you may sacrifice another creature or artifact. If you do, put two +1/+1 counters on Hei Bai.
When Hei Bai leaves the battlefield, put its counters on target creature you control.",3,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/225/hei-bai-spirit-of-balance?utm_source=api
226,Hermitic Herbalist,{G}{U},2.0,Creature — Human Druid Ally,uncommon,"G, U","G, U","{T}: Add one mana of any color.
{T}: Add two mana in any combination of colors. Spend this mana only to cast Lesson spells.",2,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/226/hermitic-herbalist?utm_source=api
227,"Iroh, Grand Lotus",{3}{G}{U}{R},6.0,Legendary Creature — Human Noble Ally,rare,"G, R, U","G, R, U","Firebending 2
During your turn, each non-Lesson instant and sorcery card in your graveyard has flashback. The flashback cost is equal to that card's mana cost. (You may cast a card from your graveyard for its flashback cost. Then exile it.)
During your turn, each Lesson card in your graveyard has flashback {1}.",5,5,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/227/iroh-grand-lotus?utm_source=api
228,"Iroh, Tea Master",{1}{R}{W},3.0,Legendary Creature — Human Citizen Ally,rare,"R, W","R, W","When Iroh enters, create a Food token.
At the beginning of combat on your turn, you may have target opponent gain control of target permanent you control. When you do, create a 1/1 white Ally creature token. Put a +1/+1 counter on that token for each permanent you own that your opponents control.",2,2,,Food,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/228/iroh-tea-master?utm_source=api
229,"Jet, Freedom Fighter",{2}{R/W}{R/W}{R/W},5.0,Legendary Creature — Human Rebel Ally,uncommon,"R, W","R, W","When Jet enters, he deals damage equal to the number of creatures you control to target creature an opponent controls.
When Jet dies, put a +1/+1 counter on each of up to two target creatures.",3,1,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/229/jet-freedom-fighter?utm_source=api
230,"Katara, the Fearless",{G}{W}{U},3.0,Legendary Creature — Human Warrior Ally,rare,"G, U, W","G, U, W","If a triggered ability of an Ally you control triggers, that ability triggers an additional time.",3,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/230/katara-the-fearless?utm_source=api
231,"Katara, Water Tribe's Hope",{2}{W}{U}{U},5.0,Legendary Creature — Human Warrior Ally,rare,"U, W","U, W","Vigilance
When Katara enters, create a 1/1 white Ally creature token.
Waterbend {X}: Creatures you control have base power and toughness X/X until end of turn. X can't be 0. Activate only during your turn. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",3,3,,"Vigilance, Waterbend",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/231/katara-water-tribes-hope?utm_source=api
232,The Lion-Turtle,{1}{G}{U},3.0,Legendary Creature — Elder Cat Turtle,rare,"G, U","G, U","Vigilance, reach
When The Lion-Turtle enters, you gain 3 life.
The Lion-Turtle can't attack or block unless there are three or more Lesson cards in your graveyard.
{T}: Add one mana of any color.",3,6,,"Reach, Vigilance",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/232/the-lion-turtle?utm_source=api
