collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
168,Lumbering Worldwagon,{2}{G},3.0,Artifact — Vehicle,rare,G,G,"This Vehicle's power is equal to the number of lands you control.
Whenever this Vehicle enters or attacks, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
Crew 4",*,4,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/168/lumbering-worldwagon?utm_source=api
169,March of the World Ooze,{3}{G}{G}{G},6.0,Enchantment,mythic,G,G,"Creatures you control have base power and toughness 6/6 and are Oozes in addition to their other types.
Whenever an opponent casts a spell, if it's not their turn, you create a 3/3 green Elephant creature token.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/169/march-of-the-world-ooze?utm_source=api
170,Migrating Ketradon,{4}{G}{G},6.0,Creature — Dinosaur,common,G,G,"Reach
When this creature enters, you gain 4 life.
Cycling {2} ({2}, Discard this card: Draw a card.)",6,6,,"Reach, Cycling",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/170/migrating-ketradon?utm_source=api
171,Molt Tender,{G},1.0,Creature — Insect Druid,uncommon,G,G,"{T}: Mill a card. (Put the top card of your library into your graveyard.)
{T}, Exile a card from your graveyard: Add one mana of any color.",1,1,,Mill,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/171/molt-tender?utm_source=api
172,Ooze Patrol,{3}{G},4.0,Creature — Ooze,uncommon,G,G,"When this creature enters, mill two cards, then put a +1/+1 counter on this creature for each artifact and/or creature card in your graveyard. (To mill two cards, put the top two cards of your library into your graveyard.)",2,2,,Mill,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/172/ooze-patrol?utm_source=api
173,"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,rare,G,G,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",1,2,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/173/oviya-automech-artisan?utm_source=api
174,Plow Through,{G},1.0,Sorcery,uncommon,G,G,"Choose one —
• Target creature you control fights target creature an opponent controls. (Each deals damage equal to its power to the other.)
• Destroy target Vehicle.",,,,Fight,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/174/plow-through?utm_source=api
175,Point the Way,{G},1.0,Enchantment,uncommon,G,G,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{3}{G}, Sacrifice this enchantment: Search your library for up to X basic land cards, where X is your speed. Put those cards onto the battlefield tapped, then shuffle.",,,,Start your engines!,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/175/point-the-way?utm_source=api
176,Pothole Mole,{2}{G},3.0,Creature — Mole,common,G,G,"When this creature enters, mill three cards, then you may return a land card from your graveyard to your hand. (To mill three cards, put the top three cards of your library into your graveyard.)",2,3,,Mill,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/176/pothole-mole?utm_source=api
177,Regal Imperiosaur,{1}{G}{G},3.0,Creature — Dinosaur,rare,G,G,Other Dinosaurs you control get +1/+1.,5,4,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/177/regal-imperiosaur?utm_source=api
178,Rise from the Wreck,{2}{G},3.0,Sorcery,uncommon,G,G,"Return up to one target creature card, up to one target Mount card, up to one target Vehicle card, and up to one target creature card with no abilities from your graveyard to your hand.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/178/rise-from-the-wreck?utm_source=api
179,Run Over,{1}{G},2.0,Instant,common,G,G,"This spell costs {1} less to cast if it targets a Mount or Vehicle you control.
Target creature you control deals damage equal to its power to target creature an opponent controls.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/179/run-over?utm_source=api
180,Silken Strength,{1}{G},2.0,Enchantment — Aura,common,G,G,"Flash
Enchant creature or Vehicle
When this Aura enters, untap enchanted permanent.
Enchanted permanent gets +1/+2 and has reach.",,,,"Enchant, Flash",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/180/silken-strength?utm_source=api
181,Stampeding Scurryfoot,{G},1.0,Creature — Mouse,common,G,G,Exhaust — {3}{G}: Put a +1/+1 counter on this creature. Create a 3/3 green Elephant creature token. (Activate each exhaust ability only once.),1,1,,Exhaust,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/181/stampeding-scurryfoot?utm_source=api
182,"Terrian, World Tyrant",{2}{G}{G}{G},5.0,Legendary Creature — Dinosaur Ooze,uncommon,G,G,,9,7,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/182/terrian-world-tyrant?utm_source=api
183,Thunderous Velocipede,{1}{G}{G},3.0,Artifact — Vehicle,mythic,G,G,"Trample
Each other Vehicle and creature you control enters with an additional +1/+1 counter on it if its mana value is 4 or less. Otherwise, it enters with three additional +1/+1 counters on it.
Crew 3",5,5,,"Crew, Trample",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/183/thunderous-velocipede?utm_source=api
184,Veloheart Bike,{2}{G},3.0,Artifact — Vehicle,common,G,G,"When this Vehicle enters, you gain 2 life.
{T}: Add one mana of any color.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",4,2,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/184/veloheart-bike?utm_source=api
185,Venomsac Lagac,{1}{G},2.0,Creature — Lizard Mount,common,G,G,"Deathtouch
Whenever this creature attacks while saddled, it gets +0/+3 until end of turn.
Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",2,1,,"Saddle, Deathtouch",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/185/venomsac-lagac?utm_source=api
186,Webstrike Elite,{G}{G},2.0,Creature — Insect Archer,rare,G,G,"Reach
Cycling {X}{G}{G} ({X}{G}{G}, Discard this card: Draw a card.)
When you cycle this card, destroy up to one target artifact or enchantment with mana value X.",3,3,,"Reach, Cycling",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/186/webstrike-elite?utm_source=api
187,"Aatchik, Emerald Radian",{3}{B}{B}{G},6.0,Legendary Creature — Insect Druid,rare,"B, G","B, G","When Aatchik enters, create a 1/1 green Insect creature token for each artifact and/or creature card in your graveyard.
Whenever another Insect you control dies, put a +1/+1 counter on Aatchik. Each opponent loses 1 life.",3,3,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/187/aatchik-emerald-radian?utm_source=api
188,Apocalypse Runner,{2}{B}{R},4.0,Artifact — Vehicle,uncommon,"B, R","B, R","{T}: Target creature you control with power 2 or less gains lifelink until end of turn and can't be blocked this turn.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",6,5,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/188/apocalypse-runner?utm_source=api
189,Boom Scholar,{1}{R}{G},3.0,Creature — Goblin Advisor,uncommon,"G, R","G, R","Exhaust abilities of other permanents you control cost {2} less to activate.
Exhaust — {4}{R}{G}: Creatures and Vehicles you control gain trample until end of turn. Put two +1/+1 counters on this creature. (Activate each exhaust ability only once.)",3,3,,Exhaust,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/189/boom-scholar?utm_source=api
190,Boosted Sloop,{1}{U}{R},3.0,Artifact — Vehicle,uncommon,"R, U","R, U","Menace
Whenever you attack, draw a card, then discard a card.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",3,3,,"Crew, Menace",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/190/boosted-sloop?utm_source=api
191,Brightglass Gearhulk,{G}{G}{W}{W},4.0,Artifact Creature — Construct,mythic,"G, W","G, W","First strike, trample
When this creature enters, you may search your library for up to two artifact, creature, and/or enchantment cards with mana value 1 or less, reveal them, put them into your hand, then shuffle.",4,4,,"First strike, Trample",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/191/brightglass-gearhulk?utm_source=api
192,Broadside Barrage,{1}{U}{R},3.0,Instant,uncommon,"R, U","R, U","Broadside Barrage deals 5 damage to target creature or planeswalker. Draw a card, then discard a card.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/192/broadside-barrage?utm_source=api
193,Broodheart Engine,{B}{G},2.0,Artifact,uncommon,"B, G","B, G","At the beginning of your upkeep, surveil 1.
{2}{B}{G}, {T}, Sacrifice this artifact: Return target creature or Vehicle card from your graveyard to the battlefield. Activate only as a sorcery.",,,,Surveil,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/193/broodheart-engine?utm_source=api
194,"Captain Howler, Sea Scourge",{2}{U}{R},4.0,Legendary Creature — Shark Pirate,rare,"R, U","R, U","Ward—{2}, Pay 2 life.
Whenever you discard one or more cards, target creature gets +2/+0 until end of turn for each card discarded this way. Whenever that creature deals combat damage to a player this turn, you draw a card.",5,4,,Ward,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/194/captain-howler-sea-scourge?utm_source=api
195,"Caradora, Heart of Alacria",{2}{G}{W},4.0,Legendary Creature — Human Knight,rare,"G, W","G, W","When Caradora enters, you may search your library for a Mount or Vehicle card, reveal it, put it into your hand, then shuffle.
If one or more +1/+1 counters would be put on a creature or Vehicle you control, that many plus one +1/+1 counters are put on it instead.",4,2,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/195/caradora-heart-of-alacria?utm_source=api
196,Cloudspire Coordinator,{R}{W},2.0,Creature — Human Pilot,uncommon,"R, W","R, W","When this creature enters, scry 2.
{T}: Create X 1/1 colorless Pilot creature tokens, where X is the number of Mounts and/or Vehicles that entered the battlefield under your control this turn. The tokens have ""This token saddles Mounts and crews Vehicles as though its power were 2 greater.""",3,1,,Scry,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/196/cloudspire-coordinator?utm_source=api
197,Cloudspire Skycycle,{2}{R}{W},4.0,Artifact — Vehicle,uncommon,"R, W","R, W","Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1",2,3,,"Flying, Crew",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/197/cloudspire-skycycle?utm_source=api
198,Coalstoke Gearhulk,{1}{B}{B}{R}{R},5.0,Artifact Creature — Construct,mythic,"B, R","B, R","Menace, deathtouch
When this creature enters, put target creature card with mana value 4 or less from a graveyard onto the battlefield under your control with a finality counter on it. That creature gains menace, deathtouch, and haste. At the beginning of your next end step, exile that creature.",5,4,,"Menace, Deathtouch",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/198/coalstoke-gearhulk?utm_source=api
199,Debris Beetle,{2}{B}{G},4.0,Artifact — Vehicle,rare,"B, G","B, G","Trample
When this Vehicle enters, each opponent loses 3 life and you gain 3 life.
Crew 2",6,6,,"Crew, Trample",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/199/debris-beetle?utm_source=api
200,Dune Drifter,{X}{W}{B},2.0,Artifact — Vehicle,uncommon,"B, W","B, W","When this Vehicle enters, return target artifact or creature card with mana value X or less from your graveyard to the battlefield.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",3,3,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/200/dune-drifter?utm_source=api
201,Embalmed Ascendant,{1}{W}{B},3.0,Creature — Zombie,uncommon,"B, W","B, W","Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
When this creature enters, create a 2/2 black Zombie creature token.
Max speed — Whenever a creature you control dies, each opponent loses 1 life and you gain 1 life.",1,2,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/201/embalmed-ascendant?utm_source=api
202,Explosive Getaway,{3}{R}{W},5.0,Sorcery,rare,"R, W","R, W","Exile up to one target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step.
Explosive Getaway deals 4 damage to each creature.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/202/explosive-getaway?utm_source=api
203,"Far Fortune, End Boss",{2}{B}{R},4.0,Legendary Creature — Human Mercenary,rare,"B, R","B, R","Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Whenever you attack, Far Fortune deals 1 damage to each opponent.
Max speed — If a source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 1 instead.",4,5,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/203/far-fortune-end-boss?utm_source=api
204,Fearless Swashbuckler,{1}{U}{R},3.0,Creature — Fish Pirate,rare,"R, U","R, U","Haste
Vehicles you control have haste.
Whenever you attack, if a Pirate and a Vehicle attacked this combat, draw three cards, then discard two cards.",3,3,,Haste,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/204/fearless-swashbuckler?utm_source=api
205,Gastal Thrillseeker,{B}{R},2.0,Creature — Lizard Berserker,uncommon,"B, R","B, R","Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
When this creature enters, it deals 1 damage to target opponent and you gain 1 life.
Max speed — This creature has deathtouch and haste.",2,3,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/205/gastal-thrillseeker?utm_source=api
206,Guidelight Pathmaker,{4}{W}{U},6.0,Artifact — Vehicle,uncommon,"U, W","U, W","Vigilance
When this Vehicle enters, you may search your library for an artifact card and reveal it. Put it onto the battlefield if its mana value is 2 or less. Otherwise, put it into your hand. If you search your library this way, shuffle.
Crew 2",6,5,,"Vigilance, Crew",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/206/guidelight-pathmaker?utm_source=api
207,Haunt the Network,{3}{U}{B},5.0,Sorcery,uncommon,"B, U","B, U","Choose target opponent. Create two 1/1 colorless Thopter artifact creature tokens with flying. Then the chosen player loses X life and you gain X life, where X is the number of artifacts you control.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/207/haunt-the-network?utm_source=api
208,Haunted Hellride,{1}{U}{B},3.0,Artifact — Vehicle,uncommon,"B, U","B, U","Whenever you attack, target creature you control gets +1/+0 and gains deathtouch until end of turn. Untap it.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",3,3,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/208/haunted-hellride?utm_source=api
209,"Ketramose, the New Dawn",{1}{W}{B},3.0,Legendary Creature — God,mythic,"B, W","B, W","Menace, lifelink, indestructible
Ketramose can't attack or block unless there are seven or more cards in exile.
Whenever one or more cards are put into exile from graveyards and/or the battlefield during your turn, you draw a card and lose 1 life.",4,4,,"Lifelink, Indestructible, Menace",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/209/ketramose-the-new-dawn?utm_source=api
210,"Kolodin, Triumph Caster",{R}{W},2.0,Legendary Creature — Human Pilot,rare,"R, W","R, W","Mounts and Vehicles you control have haste.
Whenever a Mount you control enters, it becomes saddled until end of turn.
Whenever a Vehicle you control enters, it becomes an artifact creature until end of turn.",2,3,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/210/kolodin-triumph-caster?utm_source=api
211,"Lagorin, Soul of Alacria",{G}{W},2.0,Legendary Creature — Beast Mount,uncommon,"G, W","G, W","Flying
Whenever Lagorin attacks while saddled, put a +1/+1 counter on each of up to two target Mounts and/or Vehicles.
Saddle 1 (Tap any number of other creatures you control with total power 1 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",1,1,,"Flying, Saddle",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/211/lagorin-soul-of-alacria?utm_source=api
212,"Loot, the Pathfinder",{2}{G}{U}{R},5.0,Legendary Creature — Beast Noble,mythic,"G, R, U","G, R, U","Double strike, vigilance, haste
Exhaust — {G}, {T}: Add three mana of any one color. (Activate each exhaust ability only once.)
Exhaust — {U}, {T}: Draw three cards.
Exhaust — {R}, {T}: Loot deals 3 damage to any target.",2,4,,"Vigilance, Haste, Exhaust, Double strike",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/212/loot-the-pathfinder?utm_source=api
213,"Mendicant Core, Guidelight",{W}{U},2.0,Legendary Artifact Creature — Robot,rare,"U, W","U, W","Mendicant Core's power is equal to the number of artifacts you control.
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Max speed — Whenever you cast an artifact spell, you may pay {1}. If you do, copy it. (The copy becomes a token.)",*,3,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/213/mendicant-core-guidelight?utm_source=api
214,"Mimeoplasm, Revered One",{X}{B}{G}{U},3.0,Legendary Creature — Ooze,mythic,"B, G, U","B, G, U","As Mimeoplasm enters, exile up to X creature cards from your graveyard. It enters with three +1/+1 counters on it for each creature card exiled this way.
{2}: Mimeoplasm becomes a copy of target creature card exiled with it, except it's 0/0 and has this ability.",0,0,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/214/mimeoplasm-revered-one?utm_source=api
215,Oildeep Gearhulk,{U}{U}{B}{B},4.0,Artifact Creature — Construct,mythic,"B, U","B, U","Lifelink, ward {1}
When this creature enters, look at target player's hand. You may choose a card from it. If you do, that player discards that card, then draws a card.",4,4,,"Lifelink, Ward",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/215/oildeep-gearhulk?utm_source=api
216,Pyrewood Gearhulk,{2}{R}{R}{G}{G},6.0,Artifact Creature — Construct,mythic,"G, R","G, R","Vigilance, menace
When this creature enters, other creatures you control get +2/+2 and gain vigilance and menace until end of turn. Damage can't be prevented this turn.",7,7,,"Vigilance, Menace",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/216/pyrewood-gearhulk?utm_source=api
217,Rangers' Aetherhive,{1}{G}{U},3.0,Artifact — Vehicle,uncommon,"G, U","G, U","Vigilance
Whenever you activate an exhaust ability, create a 1/1 colorless Thopter artifact creature token with flying.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",3,5,,"Vigilance, Crew",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/217/rangers-aetherhive?utm_source=api
218,"Redshift, Rocketeer Chief",{R}{G},2.0,Legendary Creature — Goblin Pilot,rare,"G, R","G, R","Vigilance
{T}: Add X mana of any one color, where X is Redshift's power. Spend this mana only to activate abilities.
Exhaust — {10}{R}{G}: Put any number of permanent cards from your hand onto the battlefield. (Activate each exhaust ability only once.)",2,3,,"Vigilance, Exhaust",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/218/redshift-rocketeer-chief?utm_source=api
219,Riptide Gearhulk,{1}{W}{W}{U}{U},5.0,Artifact Creature — Construct,mythic,"U, W","U, W","Double strike
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, for each opponent, put up to one target nonland permanent that player controls into its owner's library third from the top.",2,5,,"Prowess, Double strike",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/219/riptide-gearhulk?utm_source=api
220,Rocketeer Boostbuggy,{R}{G},2.0,Artifact — Vehicle,uncommon,"G, R","G, R","Whenever this Vehicle attacks, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Exhaust — {3}: This Vehicle becomes an artifact creature. Put a +1/+1 counter on it. (Activate each exhaust ability only once.)
Crew 1",3,2,,"Treasure, Crew, Exhaust",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/220/rocketeer-boostbuggy?utm_source=api
221,"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,mythic,"G, U","G, U","Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.",6,6,,"Reach, Indestructible, Trample",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/221/sab-sunen-luxa-embodied?utm_source=api
222,"Samut, the Driving Force",{3}{R}{G}{W},6.0,Legendary Creature — Human Warrior Cleric,rare,"G, R, W","G, R, W","First strike, vigilance, haste
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Other creatures you control get +X/+0, where X is your speed.
Noncreature spells you cast cost {X} less to cast, where X is your speed.",4,5,,"Vigilance, First strike, Haste, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/222/samut-the-driving-force?utm_source=api
223,"Sita Varma, Masked Racer",{G}{U},2.0,Legendary Creature — Human Rogue,rare,"G, U","G, U",Exhaust — {X}{G}{G}{U}: Put X +1/+1 counters on Sita Varma. Then you may have the base power and toughness of each other creature you control become equal to Sita Varma's power until end of turn. (Activate each exhaust ability only once.),2,3,,Exhaust,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/223/sita-varma-masked-racer?utm_source=api
224,Skyserpent Seeker,{G}{U},2.0,Creature — Snake,uncommon,"G, U","G, U","Flying, deathtouch
Exhaust — {4}: Reveal cards from the top of your library until you reveal two land cards. Put those land cards onto the battlefield tapped and the rest on the bottom of your library in a random order. Put a +1/+1 counter on this creature. (Activate each exhaust ability only once.)",1,1,,"Deathtouch, Flying, Exhaust",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/224/skyserpent-seeker?utm_source=api
225,Thundering Broodwagon,{2}{B}{B}{G}{G},6.0,Artifact — Vehicle,uncommon,"B, G","B, G","Menace, reach
When this Vehicle enters, destroy target nonland permanent an opponent controls with mana value 4 or less.
Crew 3
Cycling {2} ({2}, Discard this card: Draw a card.)",6,5,,"Reach, Crew, Menace, Cycling",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/225/thundering-broodwagon?utm_source=api
226,Veteran Beastrider,{1}{G}{W},3.0,Creature — Human Knight,uncommon,"G, W","G, W","At the beginning of your end step, untap each creature you control.
{2}{G}{W}: Creatures you control get +1/+1 until end of turn.",3,4,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/226/veteran-beastrider?utm_source=api
227,Voyage Home,{5}{W}{U},7.0,Sorcery,uncommon,"U, W","U, W","Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
You draw three cards and gain 3 life.",,,,Affinity,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/227/voyage-home?utm_source=api
228,"Winter, Cursed Rider",{U}{B},2.0,Legendary Creature — Human Warlock,rare,"B, U","B, U","Ward—Pay 2 life.
Artifacts you control have ""Ward—Pay 2 life.""
Exhaust — {2}{U}{B}, {T}, Exile X artifact cards from your graveyard: Each other nonartifact creature gets -X/-X until end of turn. (Activate each exhaust ability only once.)",3,2,,"Exhaust, Ward",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/228/winter-cursed-rider?utm_source=api
229,"Zahur, Glory's Past",{W}{B},2.0,Legendary Creature — Zombie Cat Warrior,rare,"B, W","B, W","Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Sacrifice another creature: Surveil 1. Activate only once each turn.
Max speed — Whenever a nontoken creature you control dies, create a tapped 2/2 black Zombie creature token.",3,2,,"Surveil, Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/229/zahur-glorys-past?utm_source=api
230,Aetherjacket,{3},3.0,Artifact Creature — Thopter,common,,,"Flying, vigilance
{2}, {T}, Sacrifice this creature: Destroy another target artifact. Activate only as a sorcery.",2,1,,"Flying, Vigilance",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/230/aetherjacket?utm_source=api
231,The Aetherspark,{4},4.0,Legendary Artifact Planeswalker — Equipment,mythic,,,"As long as The Aetherspark is attached to a creature, The Aetherspark can't be attacked and has ""Whenever equipped creature deals combat damage during your turn, put that many loyalty counters on The Aetherspark.""
+1: Attach The Aetherspark to up to one target creature you control. Put a +1/+1 counter on that creature.
−5: Draw two cards.
−10: Add ten mana of any one color.",,,4,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/231/the-aetherspark?utm_source=api
232,Camera Launcher,{3},3.0,Artifact Creature — Construct,common,,,Exhaust — {3}: Put a +1/+1 counter on this creature. Create a 1/1 colorless Thopter artifact creature token with flying. (Activate each exhaust ability only once.),2,2,,Exhaust,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/232/camera-launcher?utm_source=api
233,Guidelight Matrix,{2},2.0,Artifact,common,,,"When this artifact enters, draw a card.
{2}, {T}: Target Mount you control becomes saddled until end of turn. Activate only as a sorcery.
{2}, {T}: Target Vehicle you control becomes an artifact creature until end of turn.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/233/guidelight-matrix?utm_source=api
234,Lifecraft Engine,{3},3.0,Artifact — Vehicle,rare,,,"As this Vehicle enters, choose a creature type.
Vehicle creatures you control are the chosen creature type in addition to their other types.
Each creature you control of the chosen type other than this Vehicle gets +1/+1.
Crew 3",4,4,,Crew,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/234/lifecraft-engine?utm_source=api
235,Marketback Walker,{X}{X},0.0,Artifact Creature — Construct,rare,,,"This creature enters with X +1/+1 counters on it.
{4}: Put a +1/+1 counter on this creature.
When this creature dies, draw a card for each +1/+1 counter on it.",0,0,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/235/marketback-walker?utm_source=api
236,Marshals' Pathcruiser,{3},3.0,Artifact — Vehicle,uncommon,,"B, G, R, U, W","When this Vehicle enters, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Exhaust — {W}{U}{B}{R}{G}: This Vehicle becomes an artifact creature. Put two +1/+1 counters on it. (Activate each exhaust ability only once.)
Crew 5",6,5,,"Crew, Exhaust",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/236/marshals-pathcruiser?utm_source=api
237,Monument to Endurance,{3},3.0,Artifact,rare,,,"Whenever you discard a card, choose one that hasn't been chosen this turn —
• Draw a card.
• Create a Treasure token.
• Each opponent loses 3 life.",,,,Treasure,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/237/monument-to-endurance?utm_source=api
238,Pit Automaton,{2},2.0,Artifact Creature — Construct,uncommon,,,"Defender
{T}: Add {C}{C}. Spend this mana only to activate abilities.
{2}, {T}: When you next activate an exhaust ability that isn't a mana ability this turn, copy it. You may choose new targets for the copy.",0,4,,Defender,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/238/pit-automaton?utm_source=api
239,Racers' Scoreboard,{4},4.0,Artifact,uncommon,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
When this artifact enters, draw two cards, then discard a card.
Max speed — Spells you cast cost {1} less to cast.",,,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/239/racers-scoreboard?utm_source=api
240,Radiant Lotus,{6},6.0,Artifact,mythic,,,"{T}, Sacrifice one or more artifacts: Choose a color. Target player adds three mana of the chosen color for each artifact sacrificed this way.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/240/radiant-lotus?utm_source=api
241,Rover Blades,{3},3.0,Artifact — Equipment Vehicle,uncommon,,,"Double strike
Equipped creature has double strike.
Equip {4}
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn. Creatures can't be attached to other permanents.)",2,2,,"Crew, Equip, Double strike",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/241/rover-blades?utm_source=api
242,Scrap Compactor,{1},1.0,Artifact,common,,,"{3}, {T}, Sacrifice this artifact: It deals 3 damage to target creature.
{6}, {T}, Sacrifice this artifact: Destroy target creature or Vehicle.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/242/scrap-compactor?utm_source=api
