collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
166,Bushy Bodyguard,{1}{G},2.0,Creature — Squirrel Warrior,uncommon,G,G,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, you may forage. If you do, put two +1/+1 counters on it. (To forage, exile three cards from your graveyard or sacrifice a Food.)",2,1,,"Forage, Offspring",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/166/bushy-bodyguard?utm_source=api
167,Cache Grab,{1}{G},2.0,Instant,common,G,G,"Mill four cards. You may put a permanent card from among the cards milled this way into your hand. If you control a Squirrel or returned a Squirrel card to your hand this way, create a Food token. (To mill four cards, put the top four cards of your library into your graveyard. A Food token is an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",,,,"Food, Mill",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/167/cache-grab?utm_source=api
168,Clifftop Lookout,{2}{G},3.0,Creature — Frog Scout,uncommon,G,G,"Reach
When this creature enters, reveal cards from the top of your library until you reveal a land card. Put that card onto the battlefield tapped and the rest on the bottom of your library in a random order.",1,2,,Reach,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/168/clifftop-lookout?utm_source=api
169,Curious Forager,{2}{G},3.0,Creature — Squirrel Druid,uncommon,G,G,"When this creature enters, you may forage. When you do, return target permanent card from your graveyard to your hand. (To forage, exile three cards from your graveyard or sacrifice a Food.)",3,2,,Forage,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/169/curious-forager?utm_source=api
170,Druid of the Spade,{2}{G},3.0,Creature — Rabbit Druid,common,G,G,"As long as you control a token, this creature gets +2/+0 and has trample.",2,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/170/druid-of-the-spade?utm_source=api
171,Fecund Greenshell,{3}{G}{G},5.0,Creature — Elemental Turtle,rare,G,G,"Reach
As long as you control ten or more lands, creatures you control get +2/+2.
Whenever this creature or another creature you control with toughness greater than its power enters, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped. Otherwise, put it into your hand.",4,6,,Reach,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/171/fecund-greenshell?utm_source=api
172,For the Common Good,{X}{X}{G},1.0,Sorcery,rare,G,G,Create X tokens that are copies of target token you control. Then tokens you control gain indestructible until your next turn. You gain 1 life for each token you control.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/172/for-the-common-good?utm_source=api
173,Galewind Moose,{4}{G}{G},6.0,Creature — Elemental Elk,uncommon,G,G,"Flash
Vigilance, reach, trample",6,6,,"Reach, Vigilance, Trample, Flash",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/173/galewind-moose?utm_source=api
174,Hazardroot Herbalist,{2}{G},3.0,Creature — Rabbit Druid,uncommon,G,G,"Whenever you attack, target creature you control gets +1/+0 until end of turn. If that creature is a token, it also gains deathtouch until end of turn.",1,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/174/hazardroot-herbalist?utm_source=api
175,Heaped Harvest,{2}{G},3.0,Artifact — Food,common,G,G,"When this artifact enters and when you sacrifice it, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
{2}, {T}, Sacrifice this artifact: You gain 3 life.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/175/heaped-harvest?utm_source=api
176,High Stride,{G},1.0,Instant,common,G,G,Target creature gets +1/+3 and gains reach until end of turn. Untap it.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/176/high-stride?utm_source=api
177,Hivespine Wolverine,{3}{G}{G},5.0,Creature — Elemental Wolverine,uncommon,G,G,"When this creature enters, choose one —
• Put a +1/+1 counter on target creature you control.
• This creature fights target creature token.
• Destroy target artifact or enchantment.",5,4,,Fight,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/177/hivespine-wolverine?utm_source=api
178,Honored Dreyleader,{2}{G},3.0,Creature — Squirrel Warrior,uncommon,G,G,"Trample
When this creature enters, put a +1/+1 counter on it for each other Squirrel and/or Food you control.
Whenever another Squirrel or Food you control enters, put a +1/+1 counter on this creature.",1,1,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/178/honored-dreyleader?utm_source=api
179,Hunter's Talent,{1}{G},2.0,Enchantment — Class,uncommon,G,G,"(Gain the next level as a sorcery to add its ability.)
When this Class enters, target creature you control deals damage equal to its power to target creature you don't control.
{1}{G}: Level 2
Whenever you attack, target attacking creature gets +1/+0 and gains trample until end of turn.
{3}{G}: Level 3
At the beginning of your end step, if you control a creature with power 4 or greater, draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/179/hunters-talent?utm_source=api
180,Innkeeper's Talent,{1}{G},2.0,Enchantment — Class,rare,G,G,"(Gain the next level as a sorcery to add its ability.)
At the beginning of combat on your turn, put a +1/+1 counter on target creature you control.
{G}: Level 2
Permanents you control with counters on them have ward {1}.
{3}{G}: Level 3
If you would put one or more counters on a permanent or player, put twice that many of each of those kinds of counters on that permanent or player instead.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/180/innkeepers-talent?utm_source=api
181,Keen-Eyed Curator,{G}{G},2.0,Creature — Raccoon Scout,rare,G,G,"As long as there are four or more card types among cards exiled with this creature, it gets +4/+4 and has trample.
{1}: Exile target card from a graveyard.",3,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/181/keen-eyed-curator?utm_source=api
182,Longstalk Brawl,{G},1.0,Sorcery,common,G,G,"Gift a tapped Fish (You may promise an opponent a gift as you cast this spell. If you do, they create a tapped 1/1 blue Fish creature token before its other effects.)
Choose target creature you control and target creature you don't control. Put a +1/+1 counter on the creature you control if the gift was promised. Then those creatures fight each other.",,,,"Gift, Fight",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/182/longstalk-brawl?utm_source=api
183,"Lumra, Bellow of the Woods",{4}{G}{G},6.0,Legendary Creature — Elemental Bear,mythic,G,G,"Vigilance, reach
Lumra's power and toughness are each equal to the number of lands you control.
When Lumra enters, mill four cards. Then return all land cards from your graveyard to the battlefield tapped.",*,*,,"Reach, Vigilance, Mill",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/183/lumra-bellow-of-the-woods?utm_source=api
184,Mistbreath Elder,{G},1.0,Creature — Frog Warrior,rare,G,G,"At the beginning of your upkeep, return another creature you control to its owner's hand. If you do, put a +1/+1 counter on this creature. Otherwise, you may return this creature to its owner's hand.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/184/mistbreath-elder?utm_source=api
185,Overprotect,{1}{G},2.0,Instant,uncommon,G,G,"Target creature you control gets +3/+3 and gains trample, hexproof, and indestructible until end of turn.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/185/overprotect?utm_source=api
186,Pawpatch Formation,{1}{G},2.0,Instant,uncommon,G,G,"Choose one —
• Destroy target creature with flying.
• Destroy target enchantment.
• Draw a card. Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",,,,Food,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/186/pawpatch-formation?utm_source=api
187,Pawpatch Recruit,{G},1.0,Creature — Rabbit Warrior,rare,G,G,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Trample
Whenever a creature you control becomes the target of a spell or ability an opponent controls, put a +1/+1 counter on target creature you control other than that creature.",2,1,,"Offspring, Trample",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/187/pawpatch-recruit?utm_source=api
188,Peerless Recycling,{1}{G},2.0,Instant,uncommon,G,G,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Return target permanent card from your graveyard to your hand. If the gift was promised, instead return two target permanent cards from your graveyard to your hand.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/188/peerless-recycling?utm_source=api
189,Polliwallop,{3}{G},4.0,Instant,common,G,G,"Affinity for Frogs (This spell costs {1} less to cast for each Frog you control.)
Target creature you control deals damage equal to twice its power to target creature you don't control.",,,,Affinity,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/189/polliwallop?utm_source=api
190,Rust-Shield Rampager,{3}{G},4.0,Creature — Raccoon Warrior,common,G,G,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
This creature can't be blocked by creatures with power 2 or less.",4,4,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/190/rust-shield-rampager?utm_source=api
191,Scrapshooter,{1}{G}{G},3.0,Creature — Raccoon Archer,rare,G,G,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, when it enters, they draw a card.)
Reach
When this creature enters, if the gift was promised, destroy target artifact or enchantment an opponent controls.",4,4,,"Reach, Gift",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/191/scrapshooter?utm_source=api
192,Season of Gathering,{4}{G}{G},6.0,Sorcery,mythic,G,G,"Choose up to five {P} worth of modes. You may choose the same mode more than once.
{P} — Put a +1/+1 counter on a creature you control. It gains vigilance and trample until end of turn.
{P}{P} — Choose artifact or enchantment. Destroy all permanents of the chosen type.
{P}{P}{P} — Draw cards equal to the greatest power among creatures you control.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/192/season-of-gathering?utm_source=api
193,Stickytongue Sentinel,{2}{G},3.0,Creature — Frog Warrior,common,G,G,"Reach
When this creature enters, return up to one other target permanent you control to its owner's hand.",3,3,,Reach,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/193/stickytongue-sentinel?utm_source=api
194,Stocking the Pantry,{G},1.0,Enchantment,uncommon,G,G,"Whenever you put one or more +1/+1 counters on a creature you control, put a supply counter on this enchantment.
{2}, Remove a supply counter from this enchantment: Draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/194/stocking-the-pantry?utm_source=api
195,Sunshower Druid,{G},1.0,Creature — Frog Druid,common,G,G,"When this creature enters, put a +1/+1 counter on target creature and you gain 1 life.",0,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/195/sunshower-druid?utm_source=api
196,Tender Wildguide,{1}{G},2.0,Creature — Possum Druid,rare,G,G,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
{T}: Add one mana of any color.
{T}: Put a +1/+1 counter on this creature.",2,2,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/196/tender-wildguide?utm_source=api
197,Thornvault Forager,{1}{G},2.0,Creature — Squirrel Ranger,rare,G,G,"{T}: Add {G}.
{T}, Forage: Add two mana in any combination of colors. (To forage, exile three cards from your graveyard or sacrifice a Food.)
{3}{G}, {T}: Search your library for a Squirrel card, reveal it, put it into your hand, then shuffle.",2,2,,Forage,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/197/thornvault-forager?utm_source=api
198,Three Tree Rootweaver,{1}{G},2.0,Creature — Mole Druid,common,G,G,{T}: Add one mana of any color.,1,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/198/three-tree-rootweaver?utm_source=api
199,Three Tree Scribe,{1}{G},2.0,Creature — Frog Druid,uncommon,G,G,"Whenever this creature or another creature you control leaves the battlefield without dying, put a +1/+1 counter on target creature you control.",2,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/199/three-tree-scribe?utm_source=api
200,Treeguard Duo,{3}{G},4.0,Creature — Frog Rabbit,common,G,G,"When this creature enters, until end of turn, target creature you control gains vigilance and gets +X/+X, where X is the number of creatures you control.",3,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/200/treeguard-duo?utm_source=api
201,Treetop Sentries,{3}{G},4.0,Creature — Squirrel Archer,common,G,G,"Reach
When this creature enters, you may forage. If you do, draw a card. (To forage, exile three cards from your graveyard or sacrifice a Food.)",2,4,,"Forage, Reach",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/201/treetop-sentries?utm_source=api
202,Valley Mightcaller,{G},1.0,Creature — Frog Warrior,rare,G,G,"Trample
Whenever another Frog, Rabbit, Raccoon, or Squirrel you control enters, put a +1/+1 counter on this creature.",1,1,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/202/valley-mightcaller?utm_source=api
203,Wear Down,{1}{G},2.0,Sorcery,uncommon,G,G,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Destroy target artifact or enchantment. If the gift was promised, instead destroy two target artifacts and/or enchantments.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/203/wear-down?utm_source=api
204,"Alania, Divergent Storm",{3}{U}{R},5.0,Legendary Creature — Otter Wizard,rare,"R, U","R, U","Whenever you cast a spell, if it's the first instant spell, the first sorcery spell, or the first Otter spell other than Alania you've cast this turn, you may have target opponent draw a card. If you do, copy that spell. You may choose new targets for the copy.",3,5,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/204/alania-divergent-storm?utm_source=api
205,"Baylen, the Haymaker",{R}{G}{W},3.0,Legendary Creature — Rabbit Warrior,rare,"G, R, W","G, R, W","Tap two untapped tokens you control: Add one mana of any color.
Tap three untapped tokens you control: Draw a card.
Tap four untapped tokens you control: Put three +1/+1 counters on Baylen. It gains trample until end of turn.",4,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/205/baylen-the-haymaker?utm_source=api
206,Burrowguard Mentor,{G}{W},2.0,Creature — Rabbit Soldier,uncommon,"G, W","G, W","Trample
Burrowguard Mentor's power and toughness are each equal to the number of creatures you control.",*,*,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/206/burrowguard-mentor?utm_source=api
207,"Camellia, the Seedmiser",{1}{B}{G},3.0,Legendary Creature — Squirrel Warlock,rare,"B, G","B, G","Menace
Other Squirrels you control have menace.
Whenever you sacrifice one or more Foods, create a 1/1 green Squirrel creature token.
{2}, Forage: Put a +1/+1 counter on each other Squirrel you control. (To forage, exile three cards from your graveyard or sacrifice a Food.)",3,3,,"Forage, Menace",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/207/camellia-the-seedmiser?utm_source=api
208,Cindering Cutthroat,{2}{B/R},3.0,Creature — Lizard Assassin,common,"B, R","B, R","This creature enters with a +1/+1 counter on it if an opponent lost life this turn.
{1}{B/R}: This creature gains menace until end of turn. (It can't be blocked except by two or more creatures.)",3,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/208/cindering-cutthroat?utm_source=api
209,"Clement, the Worrywort",{1}{G}{U},3.0,Legendary Creature — Frog Druid,rare,"G, U","G, U","Vigilance
Whenever Clement or another creature you control enters, return up to one target creature you control with lesser mana value to its owner's hand.
Frogs you control have ""{T}: Add {G} or {U}. Spend this mana only to cast a creature spell.""",3,3,,Vigilance,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/209/clement-the-worrywort?utm_source=api
210,Corpseberry Cultivator,{1}{B/G}{B/G},3.0,Creature — Squirrel Warlock,common,"B, G","B, G","At the beginning of combat on your turn, you may forage. (Exile three cards from your graveyard or sacrifice a Food.)
Whenever you forage, put a +1/+1 counter on this creature.",2,3,,Forage,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/210/corpseberry-cultivator?utm_source=api
211,Dreamdew Entrancer,{2}{G}{U},4.0,Creature — Frog Wizard,rare,"G, U","G, U","Reach
When this creature enters, tap up to one target creature and put three stun counters on it. If you control that creature, draw two cards.",3,4,,Reach,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/211/dreamdew-entrancer?utm_source=api
212,"Finneas, Ace Archer",{G}{W},2.0,Legendary Creature — Rabbit Archer,rare,"G, W","G, W","Vigilance, reach
Whenever Finneas attacks, put a +1/+1 counter on each other creature you control that's a token or a Rabbit. Then if creatures you control have total power 10 or greater, draw a card.",2,2,,"Reach, Vigilance",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/212/finneas-ace-archer?utm_source=api
213,Fireglass Mentor,{B}{R},2.0,Creature — Lizard Warlock,uncommon,"B, R","B, R","At the beginning of your second main phase, if an opponent lost life this turn, exile the top two cards of your library. Choose one of them. Until end of turn, you may play that card.",2,1,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/213/fireglass-mentor?utm_source=api
214,"Gev, Scaled Scorch",{B}{R},2.0,Legendary Creature — Lizard Mercenary,rare,"B, R","B, R","Ward—Pay 2 life.
Other creatures you control enter with an additional +1/+1 counter on them for each opponent who lost life this turn.
Whenever you cast a Lizard spell, Gev deals 1 damage to target opponent.",3,2,,Ward,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/214/gev-scaled-scorch?utm_source=api
215,"Glarb, Calamity's Augur",{B}{G}{U},3.0,Legendary Creature — Frog Wizard Noble,mythic,"B, G, U","B, G, U","Deathtouch
You may look at the top card of your library any time.
You may play lands and cast spells with mana value 4 or greater from the top of your library.
{T}: Surveil 2.",2,4,,"Surveil, Deathtouch",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/215/glarb-calamitys-augur?utm_source=api
216,Head of the Homestead,{3}{G/W}{G/W},5.0,Creature — Rabbit Citizen,common,"G, W","G, W","When this creature enters, create two 1/1 white Rabbit creature tokens.",3,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/216/head-of-the-homestead?utm_source=api
217,"Helga, Skittish Seer",{G}{W}{U},3.0,Legendary Creature — Frog Druid,mythic,"G, U, W","G, U, W","Whenever you cast a creature spell with mana value 4 or greater, you draw a card, gain 1 life, and put a +1/+1 counter on Helga.
{T}: Add X mana of any one color, where X is Helga's power. Spend this mana only to cast creature spells with mana value 4 or greater or creature spells with {X} in their mana costs.",1,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/217/helga-skittish-seer?utm_source=api
218,"Hugs, Grisly Guardian",{X}{R}{R}{G}{G},4.0,Legendary Creature — Badger Warrior,mythic,"G, R","G, R","Trample
When Hugs enters, exile the top X cards of your library. Until the end of your next turn, you may play those cards.
You may play an additional land on each of your turns.",5,5,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/218/hugs-grisly-guardian?utm_source=api
219,The Infamous Cruelclaw,{1}{B}{R},3.0,Legendary Creature — Weasel Mercenary,mythic,"B, R","B, R","Menace
Whenever The Infamous Cruelclaw deals combat damage to a player, exile cards from the top of your library until you exile a nonland card. You may cast that card by discarding a card rather than paying its mana cost.",3,3,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/219/the-infamous-cruelclaw?utm_source=api
220,Junkblade Bruiser,{3}{R/G}{R/G},5.0,Creature — Raccoon Berserker,common,"G, R","G, R","Trample
Whenever you expend 4, this creature gets +2/+1 until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",4,5,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/220/junkblade-bruiser?utm_source=api
221,"Kastral, the Windcrested",{3}{W}{U},5.0,Legendary Creature — Bird Scout,rare,"U, W","U, W","Flying
Whenever one or more Birds you control deal combat damage to a player, choose one —
• You may put a Bird creature card from your hand or graveyard onto the battlefield with a finality counter on it.
• Put a +1/+1 counter on each Bird you control.
• Draw a card.",4,5,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/221/kastral-the-windcrested?utm_source=api
222,Lilysplash Mentor,{2}{G}{U},4.0,Creature — Frog Druid,uncommon,"G, U","G, U","Reach
{1}{G}{U}: Exile another target creature you control, then return it to the battlefield under its owner's control with a +1/+1 counter on it. Activate only as a sorcery.",4,4,,Reach,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/222/lilysplash-mentor?utm_source=api
223,Lunar Convocation,{W}{B},2.0,Enchantment,rare,"B, W","B, W","At the beginning of your end step, if you gained life this turn, each opponent loses 1 life.
At the beginning of your end step, if you gained and lost life this turn, create a 1/1 black Bat creature token with flying.
{1}{B}, Pay 2 life: Draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/223/lunar-convocation?utm_source=api
224,"Mabel, Heir to Cragflame",{1}{R}{W},3.0,Legendary Creature — Mouse Soldier,rare,"R, W","R, W","Other Mice you control get +1/+1.
When Mabel enters, create Cragflame, a legendary colorless Equipment artifact token with ""Equipped creature gets +1/+1 and has vigilance, trample, and haste"" and equip {2}.",3,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/224/mabel-heir-to-cragflame?utm_source=api
225,Mind Drill Assailant,{2}{U/B}{U/B},4.0,Creature — Rat Warlock,common,"B, U","B, U","Threshold — As long as there are seven or more cards in your graveyard, this creature gets +3/+0.
{2}{U/B}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",2,5,,"Surveil, Threshold",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/225/mind-drill-assailant?utm_source=api
226,Moonrise Cleric,{1}{W/B}{W/B},3.0,Creature — Bat Cleric,common,"B, W","B, W","Flying
Whenever this creature attacks, you gain 1 life.",2,3,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/226/moonrise-cleric?utm_source=api
227,"Muerra, Trash Tactician",{1}{R}{G},3.0,Legendary Creature — Raccoon Warrior,rare,"G, R","G, R","At the beginning of your first main phase, add {R} or {G} for each Raccoon you control.
Whenever you expend 4, you gain 3 life. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
Whenever you expend 8, exile the top two cards of your library. Until the end of your next turn, you may play those cards.",2,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/227/muerra-trash-tactician?utm_source=api
228,Plumecreed Mentor,{1}{W}{U},3.0,Creature — Bird Scout,uncommon,"U, W","U, W","Flying
Whenever this creature or another creature you control with flying enters, put a +1/+1 counter on target creature you control without flying.",2,3,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/228/plumecreed-mentor?utm_source=api
229,Pond Prophet,{G/U}{G/U},2.0,Creature — Frog Advisor,common,"G, U","G, U","When this creature enters, draw a card.",1,1,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/229/pond-prophet?utm_source=api
230,"Ral, Crackling Wit",{2}{U}{R},4.0,Legendary Planeswalker — Ral,mythic,"R, U","R, U","Whenever you cast a noncreature spell, put a loyalty counter on Ral.
+1: Create a 1/1 blue and red Otter creature token with prowess.
−3: Draw three cards, then discard two cards.
−10: Draw three cards. You get an emblem with ""Instant and sorcery spells you cast have storm."" (Whenever you cast an instant or sorcery spell, copy it for each spell cast before it this turn.)",,,4,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/230/ral-crackling-wit?utm_source=api
231,Seedglaive Mentor,{1}{R}{W},3.0,Creature — Mouse Soldier,uncommon,"R, W","R, W","Vigilance, haste
Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, put a +1/+1 counter on it.",3,2,,"Vigilance, Valiant, Haste",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/231/seedglaive-mentor?utm_source=api
232,Seedpod Squire,{3}{W/U},4.0,Creature — Bird Scout,common,"U, W","U, W","Flying
Whenever this creature attacks, target creature you control without flying gets +1/+1 until end of turn.",3,3,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/232/seedpod-squire?utm_source=api
233,Starseer Mentor,{3}{W}{B},5.0,Creature — Bat Warlock,uncommon,"B, W","B, W","Flying, vigilance
At the beginning of your end step, if you gained or lost life this turn, target opponent loses 3 life unless they sacrifice a nonland permanent of their choice or discard a card.",3,5,,"Flying, Vigilance",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/233/starseer-mentor?utm_source=api
234,Stormcatch Mentor,{U}{R},2.0,Creature — Otter Wizard,uncommon,"R, U","R, U","Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Instant and sorcery spells you cast cost {1} less to cast.",1,1,,"Prowess, Haste",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/234/stormcatch-mentor?utm_source=api
235,Tempest Angler,{1}{U/R}{U/R},3.0,Creature — Otter Wizard,common,"R, U","R, U","Whenever you cast a noncreature spell, put a +1/+1 counter on this creature.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/235/tempest-angler?utm_source=api
236,Tidecaller Mentor,{1}{U}{B},3.0,Creature — Rat Wizard,uncommon,"B, U","B, U","Menace
Threshold — When this creature enters, if there are seven or more cards in your graveyard, return up to one target nonland permanent to its owner's hand.",3,3,,"Threshold, Menace",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/236/tidecaller-mentor?utm_source=api
237,Veteran Guardmouse,{3}{R/W},4.0,Creature — Mouse Soldier,common,"R, W","R, W","Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, it gets +1/+0 and gains first strike until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom.)",3,4,,"Valiant, Scry",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/237/veteran-guardmouse?utm_source=api
238,Vinereap Mentor,{B}{G},2.0,Creature — Squirrel Druid,uncommon,"B, G","B, G","When this creature enters or dies, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",3,2,,Food,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/238/vinereap-mentor?utm_source=api
239,"Vren, the Relentless",{2}{U}{B},4.0,Legendary Creature — Rat Rogue,rare,"B, U","B, U","Ward {2}
If a creature an opponent controls would die, exile it instead.
At the beginning of each end step, create X 1/1 black Rat creature tokens with ""This token gets +1/+1 for each other Rat you control,"" where X is the number of creatures that were exiled under your opponents' control this turn.",3,4,,Ward,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/239/vren-the-relentless?utm_source=api
240,Wandertale Mentor,{R}{G},2.0,Creature — Raccoon Bard,uncommon,"G, R","G, R","Whenever you expend 4, put a +1/+1 counter on this creature. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
{T}: Add {R} or {G}.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/240/wandertale-mentor?utm_source=api
241,"Ygra, Eater of All",{3}{B}{G},5.0,Legendary Creature — Elemental Cat,mythic,"B, G","B, G","Ward—Sacrifice a Food.
Other creatures are Food artifacts in addition to their other types and have ""{2}, {T}, Sacrifice this permanent: You gain 3 life.""
Whenever a Food is put into a graveyard from the battlefield, put two +1/+1 counters on Ygra.",6,6,,Ward,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/241/ygra-eater-of-all?utm_source=api
242,"Zoraline, Cosmos Caller",{1}{W}{B},3.0,Legendary Creature — Bat Cleric,rare,"B, W","B, W","Flying, vigilance
Whenever a Bat you control attacks, you gain 1 life.
Whenever Zoraline enters or attacks, you may pay {W}{B} and 2 life. When you do, return target nonland permanent card with mana value 3 or less from your graveyard to the battlefield with a finality counter on it.",3,3,,"Flying, Vigilance",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/242/zoraline-cosmos-caller?utm_source=api
243,Barkform Harvester,{3},3.0,Artifact Creature — Shapeshifter,common,,,"Changeling (This card is every creature type.)
Reach
{2}: Put target card from your graveyard on the bottom of your library.",2,3,,"Reach, Changeling",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/243/barkform-harvester?utm_source=api
244,Bumbleflower's Sharepot,{2},2.0,Artifact,common,,,"When this artifact enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
{5}, {T}, Sacrifice this artifact: Destroy target nonland permanent. Activate only as a sorcery.",,,,Food,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/244/bumbleflowers-sharepot?utm_source=api
245,Fountainport Bell,{1},1.0,Artifact,common,,,"When this artifact enters, you may search your library for a basic land card, reveal it, then shuffle and put that card on top.
{1}, Sacrifice this artifact: Draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/245/fountainport-bell?utm_source=api
