collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
170,Break Down the Door,{2}{G},3.0,Instant,uncommon,G,G,"Choose one —
• Exile target artifact.
• Exile target enchantment.
• Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/170/break-down-the-door?utm_source=api
171,Cathartic Parting,{1}{G},2.0,Sorcery,uncommon,G,G,The owner of target artifact or enchantment an opponent controls shuffles it into their library. You may shuffle up to four target cards from your graveyard into your library.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/171/cathartic-parting?utm_source=api
172,Cautious Survivor,{3}{G},4.0,Creature — Elf Survivor,common,G,G,"Survival — At the beginning of your second main phase, if this creature is tapped, you gain 2 life.",4,4,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/172/cautious-survivor?utm_source=api
173,Coordinated Clobbering,{G},1.0,Sorcery,uncommon,G,G,Tap one or two target untapped creatures you control. They each deal damage equal to their power to target creature an opponent controls.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/173/coordinated-clobbering?utm_source=api
174,Cryptid Inspector,{2}{G},3.0,Creature — Elf Warrior,common,G,G,"Vigilance
Whenever a face-down permanent you control enters and whenever this creature or another permanent you control is turned face up, put a +1/+1 counter on this creature.",2,3,,Vigilance,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/174/cryptid-inspector?utm_source=api
175,Defiant Survivor,{2}{G},3.0,Creature — Human Survivor,uncommon,G,G,"Survival — At the beginning of your second main phase, if this creature is tapped, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",3,2,,"Manifest, Survival, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/175/defiant-survivor?utm_source=api
176,Enduring Vitality,{1}{G}{G},3.0,Enchantment Creature — Elk Glimmer,rare,G,G,"Vigilance
Creatures you control have ""{T}: Add one mana of any color.""
When Enduring Vitality dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)",3,3,,Vigilance,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/176/enduring-vitality?utm_source=api
177,Fear of Exposure,{2}{G},3.0,Enchantment Creature — Nightmare,uncommon,G,G,"As an additional cost to cast this spell, tap two untapped creatures and/or lands you control.
Trample",5,4,,Trample,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/177/fear-of-exposure?utm_source=api
178,Flesh Burrower,{1}{G},2.0,Creature — Insect,common,G,G,"Deathtouch
Whenever this creature attacks, another target creature you control gains deathtouch until end of turn.",2,2,,Deathtouch,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/178/flesh-burrower?utm_source=api
179,Frantic Strength,{2}{G},3.0,Enchantment — Aura,common,G,G,"Flash
Enchant creature
Enchanted creature gets +2/+2 and has trample.",,,,"Enchant, Flash",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/179/frantic-strength?utm_source=api
180,Grasping Longneck,{2}{G},3.0,Enchantment Creature — Horror,common,G,G,"Reach
When this creature dies, you gain 2 life.",4,2,,Reach,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/180/grasping-longneck?utm_source=api
181,Greenhouse // Rickety Gazebo,{2}{G} // {3}{G},7.0,Enchantment — Room // Enchantment — Room,uncommon,G,G,,,,,Mill,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/181/greenhouse-rickety-gazebo?utm_source=api
182,Hauntwoods Shrieker,{1}{G}{G},3.0,Creature — Beast Mutant,mythic,G,G,"Whenever this creature attacks, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
{1}{G}: Reveal target face-down permanent. If it's a creature card, you may turn it face up.",3,3,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/182/hauntwoods-shrieker?utm_source=api
183,Hedge Shredder,{2}{G}{G},4.0,Artifact — Vehicle,rare,G,G,"Whenever this Vehicle attacks, you may mill two cards.
Whenever one or more land cards are put into your graveyard from your library, put them onto the battlefield tapped.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",5,5,,"Crew, Mill",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/183/hedge-shredder?utm_source=api
184,Horrid Vigor,{1}{G},2.0,Instant,common,G,G,Target creature gains deathtouch and indestructible until end of turn.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/184/horrid-vigor?utm_source=api
185,House Cartographer,{1}{G},2.0,Creature — Human Scout Survivor,uncommon,G,G,"Survival — At the beginning of your second main phase, if this creature is tapped, reveal cards from the top of your library until you reveal a land card. Put that card into your hand and the rest on the bottom of your library in a random order.",2,2,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/185/house-cartographer?utm_source=api
186,Insidious Fungus,{G},1.0,Creature — Fungus,uncommon,G,G,"{2}, Sacrifice this creature: Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Draw a card. Then you may put a land card from your hand onto the battlefield tapped.",1,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/186/insidious-fungus?utm_source=api
187,"Kona, Rescue Beastie",{3}{G},4.0,Legendary Creature — Beast Survivor,rare,G,G,"Survival — At the beginning of your second main phase, if Kona is tapped, you may put a permanent card from your hand onto the battlefield.",4,3,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/187/kona-rescue-beastie?utm_source=api
A-187,"A-Kona, Rescue Beastie",{4}{G},5.0,Legendary Creature — Beast Survivor,rare,G,G,"Survival — At the beginning of your second main phase, if Kona is tapped, you may put a permanent card from your hand onto the battlefield.",4,3,,Survival,Duskmourn: House of Horror,2026-02-09,https://scryfall.com/card/dsk/A-187/a-kona-rescue-beastie?utm_source=api
188,Leyline of Mutation,{2}{G}{G},4.0,Enchantment,rare,G,"B, G, R, U, W","If this card is in your opening hand, you may begin the game with it on the battlefield.
You may pay {W}{U}{B}{R}{G} rather than pay the mana cost for spells you cast.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/188/leyline-of-mutation?utm_source=api
189,Manifest Dread,{1}{G},2.0,Sorcery,common,G,G,Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.),,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/189/manifest-dread?utm_source=api
190,Moldering Gym // Weight Room,{2}{G} // {5}{G},9.0,Enchantment — Room // Enchantment — Room,common,G,G,,,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/190/moldering-gym-weight-room?utm_source=api
191,Monstrous Emergence,{1}{G},2.0,Sorcery,common,G,G,"As an additional cost to cast this spell, choose a creature you control or reveal a creature card from your hand.
Monstrous Emergence deals damage equal to the power of the creature you chose or the card you revealed to target creature.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/191/monstrous-emergence?utm_source=api
192,Omnivorous Flytrap,{2}{G},3.0,Creature — Plant,rare,G,G,"Delirium — Whenever this creature enters or attacks, if there are four or more card types among cards in your graveyard, distribute two +1/+1 counters among one or two target creatures. Then if there are six or more card types among cards in your graveyard, double the number of +1/+1 counters on those creatures.",2,4,,"Delirium, Double",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/192/omnivorous-flytrap?utm_source=api
193,Overgrown Zealot,{1}{G},2.0,Creature — Elf Druid,uncommon,G,G,"{T}: Add one mana of any color.
{T}: Add two mana of any one color. Spend this mana only to turn permanents face up.",0,4,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/193/overgrown-zealot?utm_source=api
194,Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,mythic,G,G,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",6,5,,Impending,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/194/overlord-of-the-hauntwoods?utm_source=api
195,Patchwork Beastie,{G},1.0,Artifact Creature — Beast,uncommon,G,G,"Delirium — This creature can't attack or block unless there are four or more card types among cards in your graveyard.
At the beginning of your upkeep, you may mill a card. (You may put the top card of your library into your graveyard.)",3,3,,"Delirium, Mill",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/195/patchwork-beastie?utm_source=api
196,Rootwise Survivor,{3}{G}{G},5.0,Creature — Human Survivor,uncommon,G,G,"Haste
Survival — At the beginning of your second main phase, if this creature is tapped, put three +1/+1 counters on up to one target land you control. That land becomes a 0/0 Elemental creature in addition to its other types. It gains haste until your next turn.",3,4,,"Haste, Survival",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/196/rootwise-survivor?utm_source=api
197,Say Its Name,{1}{G},2.0,Sorcery,common,G,G,"Mill three cards. Then you may return a creature or land card from your graveyard to your hand.
Exile this card and two other cards named Say Its Name from your graveyard: Search your graveyard, hand, and/or library for a card named Altanak, the Thrice-Called and put it onto the battlefield. If you search your library this way, shuffle. Activate only as a sorcery.",,,,Mill,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/197/say-its-name?utm_source=api
198,Slavering Branchsnapper,{4}{G}{G},6.0,Creature — Lizard,common,G,G,"Trample
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",7,6,,"Landcycling, Trample, Forestcycling, Typecycling, Cycling",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/198/slavering-branchsnapper?utm_source=api
199,Spineseeker Centipede,{2}{G},3.0,Creature — Insect,common,G,G,"When this creature enters, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Delirium — This creature gets +1/+2 and has vigilance as long as there are four or more card types among cards in your graveyard.",2,1,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/199/spineseeker-centipede?utm_source=api
200,Threats Around Every Corner,{3}{G},4.0,Enchantment,uncommon,G,G,"When this enchantment enters, manifest dread.
Whenever a face-down permanent you control enters, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/200/threats-around-every-corner?utm_source=api
201,Twitching Doll,{1}{G},2.0,Artifact Creature — Spider Toy,rare,G,G,"{T}: Add one mana of any color. Put a nest counter on this creature.
{T}, Sacrifice this creature: Create a 2/2 green Spider creature token with reach for each counter on this creature. Activate only as a sorcery.",2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/201/twitching-doll?utm_source=api
202,"Tyvar, the Pummeler",{1}{G}{G},3.0,Legendary Creature — Elf Warrior,mythic,G,G,"Tap another untapped creature you control: Tyvar gains indestructible until end of turn. Tap it.
{3}{G}{G}: Creatures you control get +X/+X until end of turn, where X is the greatest power among creatures you control.",3,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/202/tyvar-the-pummeler?utm_source=api
203,Under the Skin,{2}{G},3.0,Sorcery,uncommon,G,G,"Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
You may return a permanent card from your graveyard to your hand.",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/203/under-the-skin?utm_source=api
204,Valgavoth's Onslaught,{X}{X}{G},1.0,Sorcery,rare,G,G,"Manifest dread X times, then put X +1/+1 counters on each of those creatures. (To manifest dread, look at the top two cards of your library, then put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/204/valgavoths-onslaught?utm_source=api
205,Walk-In Closet // Forgotten Cellar,{2}{G} // {3}{G}{G},8.0,Enchantment — Room // Enchantment — Room,mythic,G,G,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/205/walk-in-closet-forgotten-cellar?utm_source=api
206,Wary Watchdog,{1}{G},2.0,Creature — Dog,common,G,G,"When this creature enters or dies, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",3,1,,Surveil,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/206/wary-watchdog?utm_source=api
207,Wickerfolk Thresher,{3}{G},4.0,Artifact Creature — Scarecrow,uncommon,G,G,"Delirium — Whenever this creature attacks, if there are four or more card types among cards in your graveyard, look at the top card of your library. If it's a land card, you may put it onto the battlefield. If you don't put the card onto the battlefield, put it into your hand.",5,4,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/207/wickerfolk-thresher?utm_source=api
208,"Arabella, Abandoned Doll",{R}{W},2.0,Legendary Artifact Creature — Toy,uncommon,"R, W","R, W","Whenever Arabella attacks, it deals X damage to each opponent and you gain X life, where X is the number of creatures you control with power 2 or less.",1,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/208/arabella-abandoned-doll?utm_source=api
209,Baseball Bat,{G}{W},2.0,Artifact — Equipment,uncommon,"G, W","G, W","When this Equipment enters, attach it to target creature you control.
Equipped creature gets +1/+1.
Whenever equipped creature attacks, tap up to one target creature.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/209/baseball-bat?utm_source=api
210,Beastie Beatdown,{R}{G},2.0,Sorcery,uncommon,"G, R","G, R","Choose target creature you control and target creature an opponent controls.
Delirium — If there are four or more card types among cards in your graveyard, put two +1/+1 counters on the creature you control.
The creature you control deals damage equal to its power to the creature an opponent controls.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/210/beastie-beatdown?utm_source=api
211,Broodspinner,{B}{G},2.0,Creature — Spider,uncommon,"B, G","B, G","Reach
When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)
{4}{B}{G}, {T}, Sacrifice this creature: Create a number of 1/1 black and green Insect creature tokens with flying equal to the number of card types among cards in your graveyard.",2,3,,"Surveil, Reach",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/211/broodspinner?utm_source=api
212,Disturbing Mirth,{B}{R},2.0,Enchantment,uncommon,"B, R","B, R","When this enchantment enters, you may sacrifice another enchantment or creature. If you do, draw two cards.
When you sacrifice this enchantment, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/212/disturbing-mirth?utm_source=api
213,Drag to the Roots,{2}{B}{G},4.0,Instant,uncommon,"B, G","B, G","Delirium — This spell costs {2} less to cast as long as there are four or more card types among cards in your graveyard.
Destroy target nonland permanent.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/213/drag-to-the-roots?utm_source=api
214,Fear of Infinity,{1}{U}{B},3.0,Enchantment Creature — Nightmare,uncommon,"B, U","B, U","Flying, lifelink
This creature can't block.
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, you may return this card from your graveyard to your hand.",2,2,,"Flying, Lifelink, Eerie",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/214/fear-of-infinity?utm_source=api
215,Gremlin Tamer,{W}{U},2.0,Creature — Human Scout,uncommon,"U, W","U, W","Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, create a 1/1 red Gremlin creature token.",2,2,,Eerie,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/215/gremlin-tamer?utm_source=api
216,Growing Dread,{G}{U},2.0,Enchantment,uncommon,"G, U","G, U","Flash
When this enchantment enters, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Whenever you turn a permanent face up, put a +1/+1 counter on it.",,,,"Manifest, Manifest dread, Flash",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/216/growing-dread?utm_source=api
217,Inquisitive Glimmer,{W}{U},2.0,Enchantment Creature — Fox Glimmer,uncommon,"U, W","U, W","Enchantment spells you cast cost {1} less to cast.
Unlock costs you pay cost {1} less.",2,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/217/inquisitive-glimmer?utm_source=api
218,Intruding Soulrager,{U}{R},2.0,Creature — Spirit,uncommon,"R, U","R, U","Vigilance
{T}, Sacrifice a Room: This creature deals 2 damage to each opponent. Draw a card.",2,2,,Vigilance,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/218/intruding-soulrager?utm_source=api
219,The Jolly Balloon Man,{1}{R}{W},3.0,Legendary Creature — Human Clown,rare,"R, W","R, W","Haste
{1}, {T}: Create a token that's a copy of another target creature you control, except it's a 1/1 red Balloon creature in addition to its other colors and types and it has flying and haste. Sacrifice it at the beginning of the next end step. Activate only as a sorcery.",1,4,,Haste,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/219/the-jolly-balloon-man?utm_source=api
220,"Kaito, Bane of Nightmares",{2}{U}{B},4.0,Legendary Planeswalker — Kaito,mythic,"B, U","B, U","Ninjutsu {1}{U}{B} ({1}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)
During your turn, as long as Kaito has one or more loyalty counters on him, he's a 3/4 Ninja creature and has hexproof.
+1: You get an emblem with ""Ninjas you control get +1/+1.""
0: Surveil 2. Then draw a card for each opponent who lost life this turn.
−2: Tap target creature. Put two stun counters on it.",,,4,"Surveil, Ninjutsu",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/220/kaito-bane-of-nightmares?utm_source=api
221,Marina Vendrell,{W}{U}{B}{R}{G},5.0,Legendary Creature — Human Warlock,rare,"B, G, R, U, W","B, G, R, U, W","When Marina Vendrell enters, reveal the top seven cards of your library. Put all enchantment cards from among them into your hand and the rest on the bottom of your library in a random order.
{T}: Lock or unlock a door of target Room you control. Activate only as a sorcery.",3,5,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/221/marina-vendrell?utm_source=api
222,Midnight Mayhem,{2}{R}{W},4.0,Sorcery,uncommon,"R, W","R, W","Create three 1/1 red Gremlin creature tokens. Gremlins you control gain menace, lifelink, and haste until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/222/midnight-mayhem?utm_source=api
223,"Nashi, Searcher in the Dark",{U}{B},2.0,Legendary Creature — Rat Ninja Wizard,rare,"B, U","B, U","Menace
Whenever Nashi deals combat damage to a player, you mill that many cards. You may put any number of legendary and/or enchantment cards from among them into your hand. If you put no cards into your hand this way, put a +1/+1 counter on Nashi.",2,2,,"Menace, Mill",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/223/nashi-searcher-in-the-dark?utm_source=api
224,"Niko, Light of Hope",{2}{W}{U},4.0,Legendary Creature — Human Wizard,mythic,"U, W","U, W","When Niko enters, create two Shard tokens. (They're enchantments with ""{2}, Sacrifice this token: Scry 1, then draw a card."")
{2}, {T}: Exile target nonlegendary creature you control. Shards you control become copies of it until the next end step. Return it to the battlefield under its owner's control at the beginning of the next end step.",3,4,,Scry,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/224/niko-light-of-hope?utm_source=api
225,Oblivious Bookworm,{G}{U},2.0,Creature — Human Wizard,uncommon,"G, U","G, U","At the beginning of your end step, you may draw a card. If you do, discard a card unless a permanent entered the battlefield face down under your control this turn or you turned a permanent face up this turn.",2,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/225/oblivious-bookworm?utm_source=api
226,Peer Past the Veil,{2}{R}{G},4.0,Instant,rare,"G, R","G, R","Discard your hand. Then draw X cards, where X is the number of card types among cards in your graveyard.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/226/peer-past-the-veil?utm_source=api
227,Restricted Office // Lecture Hall,{2}{W}{W} // {5}{U}{U},11.0,Enchantment — Room // Enchantment — Room,rare,"U, W","U, W",,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/227/restricted-office-lecture-hall?utm_source=api
228,"Rip, Spawn Hunter",{2}{G}{W},4.0,Legendary Creature — Human Survivor,rare,"G, W","G, W","Survival — At the beginning of your second main phase, if Rip is tapped, reveal the top X cards of your library, where X is its power. Put any number of creature and/or Vehicle cards with different powers from among them into your hand. Put the rest on the bottom of your library in a random order.",4,4,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/228/rip-spawn-hunter?utm_source=api
229,Rite of the Moth,{1}{W}{B}{B},4.0,Sorcery,uncommon,"B, W","B, W","Return target creature card from your graveyard to the battlefield with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)
Flashback {3}{W}{W}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/229/rite-of-the-moth?utm_source=api
230,Roaring Furnace // Steaming Sauna,{1}{R} // {3}{U}{U},7.0,Enchantment — Room // Enchantment — Room,rare,"R, U","R, U",,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/230/roaring-furnace-steaming-sauna?utm_source=api
231,Sawblade Skinripper,{1}{B}{R},3.0,Creature — Human Assassin,uncommon,"B, R","B, R","Menace
{2}, Sacrifice another creature or enchantment: Put a +1/+1 counter on this creature.
At the beginning of your end step, if you sacrificed one or more permanents this turn, this creature deals that much damage to any target.",3,2,,Menace,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/231/sawblade-skinripper?utm_source=api
232,Shrewd Storyteller,{1}{G}{W},3.0,Creature — Human Survivor,uncommon,"G, W","G, W","Survival — At the beginning of your second main phase, if this creature is tapped, put a +1/+1 counter on target creature.",3,3,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/232/shrewd-storyteller?utm_source=api
233,Shroudstomper,{3}{W}{W}{B}{B},7.0,Creature — Elemental,uncommon,"B, W","B, W","Deathtouch
Whenever this creature enters or attacks, each opponent loses 2 life. You gain 2 life and draw a card.",5,5,,Deathtouch,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/233/shroudstomper?utm_source=api
234,Skullsnap Nuisance,{U}{B},2.0,Creature — Insect Skeleton,uncommon,"B, U","B, U","Flying
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",1,4,,"Flying, Surveil, Eerie",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/234/skullsnap-nuisance?utm_source=api
235,Smoky Lounge // Misty Salon,{2}{R} // {3}{U},7.0,Enchantment — Room // Enchantment — Room,uncommon,"R, U","R, U",,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/235/smoky-lounge-misty-salon?utm_source=api
236,The Swarmweaver,{2}{B}{G},4.0,Legendary Artifact Creature — Scarecrow,rare,"B, G","B, G","When The Swarmweaver enters, create two 1/1 black and green Insect creature tokens with flying.
Delirium — As long as there are four or more card types among cards in your graveyard, Insects and Spiders you control get +1/+1 and have deathtouch.",2,3,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/236/the-swarmweaver?utm_source=api
237,Undead Sprinter,{B}{R},2.0,Creature — Zombie,rare,"B, R","B, R","Trample, haste
You may cast this card from your graveyard if a non-Zombie creature died this turn. If you do, this creature enters with a +1/+1 counter on it.",2,2,,"Haste, Trample",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/237/undead-sprinter?utm_source=api
238,"Victor, Valgavoth's Seneschal",{1}{W}{B},3.0,Legendary Creature — Human Warlock,rare,"B, W","B, W","Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 2 if this is the first time this ability has resolved this turn. If it's the second time, each opponent discards a card. If it's the third time, put a creature card from a graveyard onto the battlefield under your control.",3,3,,"Surveil, Eerie",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/238/victor-valgavoths-seneschal?utm_source=api
239,Wildfire Wickerfolk,{R}{G},2.0,Artifact Creature — Scarecrow,uncommon,"G, R","G, R","Haste
Delirium — This creature gets +1/+1 and has trample as long as there are four or more card types among cards in your graveyard.",3,2,,"Delirium, Haste",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/239/wildfire-wickerfolk?utm_source=api
240,"Winter, Misanthropic Guide",{1}{B}{R}{G},4.0,Legendary Creature — Human Warlock,rare,"B, G, R","B, G, R","Ward {2}
At the beginning of your upkeep, each player draws two cards.
Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types.",3,4,,"Delirium, Ward",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/240/winter-misanthropic-guide?utm_source=api
241,"Zimone, All-Questioning",{1}{G}{U},3.0,Legendary Creature — Human Wizard,rare,"G, U","G, U","At the beginning of your end step, if a land entered the battlefield under your control this turn and you control a prime number of lands, create Primo, the Indivisible, a legendary 0/0 green and blue Fractal creature token, then put that many +1/+1 counters on it. (2, 3, 5, 7, 11, 13, 17, 19, 23, 29, and 31 are prime numbers.)",1,1,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/241/zimone-all-questioning?utm_source=api
242,Attack-in-the-Box,{3},3.0,Artifact Creature — Toy,uncommon,,,"Whenever this creature attacks, you may have it get +4/+0 until end of turn. If you do, sacrifice it at the beginning of the next end step.",2,4,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/242/attack-in-the-box?utm_source=api
243,Bear Trap,{1},1.0,Artifact,common,,,"Flash
{3}, {T}, Sacrifice this artifact: It deals 3 damage to target creature.",,,,Flash,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/243/bear-trap?utm_source=api
244,Conductive Machete,{4},4.0,Artifact — Equipment,uncommon,,,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +2/+1.
Equip {4}",,,,"Manifest, Manifest dread, Equip",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/244/conductive-machete?utm_source=api
245,Dissection Tools,{5},5.0,Artifact — Equipment,rare,,,"When this Equipment enters, manifest dread, then attach this Equipment to that creature.
Equipped creature gets +2/+2 and has deathtouch and lifelink.
Equip—Sacrifice a creature.",,,,"Manifest, Manifest dread, Equip",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/245/dissection-tools?utm_source=api
