collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
159,Volcanic Villain,{2}{R},3.0,Creature — Elemental Villain,common,R,R,"Haste
Power-up — {5}{R}: Put two +1/+1 counters on this creature. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.)",3,2,,"Power-up, Haste",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/159/volcanic-villain?utm_source=api
160,"Wonder Man, Hollywood Hero",{3}{R}{R},5.0,Legendary Creature — Human Performer Hero,uncommon,R,R,"Flying
Each power-up ability of permanents you control can be activated an additional time.
Power-up — {5}{R}{R}: Put two +1/+1 counters on Wonder Man. (Activate each power-up ability only . . . once? Reduce the cost by his mana cost if he entered this turn.)",4,4,,"Flying, Power-up",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/160/wonder-man-hollywood-hero?utm_source=api
161,Ant-Man's Army,{2}{G},3.0,Creature — Insect,common,G,G,"When this creature enters, create a Food token or a Treasure token. (A Food token is an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."" A Treasure token is an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",3,2,,"Treasure, Food",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/161/ant-mans-army?utm_source=api
162,Call Damage Control,{1}{G},2.0,Sorcery,common,G,G,"Choose up to two. Return those cards from your graveyard to your hand.
• Target artifact card.
• Target creature card.
• Target enchantment card.
• Target land card.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/162/call-damage-control?utm_source=api
163,Claim the Kingdom,{1}{G},2.0,Enchantment — Plan,uncommon,G,G,"Landfall — Whenever a land you control enters, put a +1/+1 counter on target creature you control and a plan counter on this enchantment.
When the fourth plan counter is put on this enchantment, sacrifice it. When you do, put an indestructible counter on target creature you control.",,,,Landfall,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/163/claim-the-kingdom?utm_source=api
164,"Doc Samson, Super Psychiatrist",{4}{G},5.0,Legendary Creature — Gamma Doctor Hero,uncommon,G,G,"If you would put one or more counters on a permanent you control, put that many plus one of each of those kinds of counters on that permanent instead.
{T}: Add X mana of any one color, where X is Doc Samson's power.",3,6,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/164/doc-samson-super-psychiatrist?utm_source=api
165,Earth's Mightiest Heroes,{4}{G}{G},6.0,Sorcery,mythic,G,G,"Teamwork 5 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 5 or more.)
Reveal the top eight cards of your library. You may put a creature card from among them onto the battlefield. If this spell was cast using teamwork, put any number of creature cards from among them onto the battlefield instead. Put the rest into your graveyard.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/165/earths-mightiest-heroes?utm_source=api
166,Epic Fight,{2}{G},3.0,Sorcery,rare,G,G,"Choose one or both —
• Double target creature's power and toughness until end of turn.
• Target creature you control fights target creature an opponent controls.",,,,"Fight, Double",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/166/epic-fight?utm_source=api
167,Giant Growth,{G},1.0,Instant,common,G,G,Target creature gets +3/+3 until end of turn.,,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/167/giant-growth?utm_source=api
168,Go Nuts!,{G},1.0,Sorcery,common,G,G,"Teamwork 3 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 3 or more.)
Choose one. If this spell was cast using teamwork, choose both instead.
• Put a +1/+1 counter on target creature.
• Target creature you control fights target creature an opponent controls.",,,,"Fight, Teamwork",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/168/go-nuts!?utm_source=api
169,Guerrilla Gorilla,{1}{G},2.0,Creature — Ape Soldier Hero,common,G,G,"Reach
Sacrifice this creature: Destroy target noncreature artifact or noncreature enchantment. Activate only as a sorcery.",2,2,,Reach,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/169/guerrilla-gorilla?utm_source=api
170,"Hellcat, Undying Vigilante",{G}{G},2.0,Legendary Creature — Human Hero,uncommon,G,G,"Haste
When Hellcat dies, return her to the battlefield under her owner's control with a +1/+1 counter on her. She loses all abilities and gains haste.",2,2,,Haste,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/170/hellcat-undying-vigilante?utm_source=api
171,"Hercules, Prince of Power",{2}{G},3.0,Legendary Creature — Demigod Warrior Hero,uncommon,G,G,"Power-up — {4}{G}: Put a +1/+1 counter on Hercules. He gains vigilance, indestructible, and haste until end of turn. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",3,3,,Power-up,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/171/hercules-prince-of-power?utm_source=api
172,Heroic Feast,{2}{G},3.0,Enchantment,rare,G,G,"When this enchantment enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever you gain life, choose up to that many target creatures you control. Put a +1/+1 counter on each of them.",,,,Food,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/172/heroic-feast?utm_source=api
173,"Hulkling, Burgeoning Bruiser",{2}{G},3.0,Legendary Creature — Kree Skrull Hero,uncommon,G,G,"Vigilance
Whenever another creature you control enters, if it has greater power or toughness than Hulkling, put a +1/+1 counter on Hulkling.",2,3,,Vigilance,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/173/hulkling-burgeoning-bruiser?utm_source=api
174,Ka-Zar of the Savage Land,{4}{G},5.0,Legendary Creature — Human Barbarian Hero,uncommon,G,G,"You may look at the top card of your library any time.
You may play lands from the top of your library.
When Ka-Zar enters, create Zabu, a legendary 2/2 green Cat creature token with ""Landfall — Whenever a land you control enters, put a +1/+1 counter on Zabu.""",3,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/174/ka-zar-of-the-savage-land?utm_source=api
175,Knight of Wundagore,{1}{G},2.0,Creature — Cat Knight Villain,common,G,G,"Trample
Whenever you put a +1/+1 counter on another creature, put a +1/+1 counter on this creature. This ability triggers only once each turn.",2,1,,Trample,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/175/knight-of-wundagore?utm_source=api
176,"Mister Hyde, Monster Within",{2}{G},3.0,Legendary Creature — Human Villain,uncommon,G,G,"At the beginning of your upkeep, choose one —
• Put a +1/+1 counter on Mister Hyde.
• Remove a counter from a creature you control. If you do, draw a card.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/176/mister-hyde-monster-within?utm_source=api
177,"Mole Man, Moloid Master",{2}{G},3.0,Legendary Creature — Human Villain,rare,G,G,"You may play lands from your graveyard.
Landfall — Whenever a land you control enters, create a 1/1 green Minion creature token named Moloid with ""Whenever this token attacks, you may mill a card.""",1,1,,"Mill, Landfall",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/177/mole-man-moloid-master?utm_source=api
178,Pet Avengers,{3}{G},4.0,Creature — Dragon Cat Dog Bird Frog Hero,common,G,G,"Reach
Power-up — {6}{G}: Put a +1/+1 counter on this creature and create a 3/2 white Hero creature token with vigilance. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.)",4,4,,"Power-up, Reach",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/178/pet-avengers?utm_source=api
179,Powerful Broker,{2}{G},3.0,Creature — Human Villain,common,G,G,"{T}: For each kind of counter on target permanent or player, give that permanent or player another counter of that kind. Activate only as a sorcery.",3,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/179/powerful-broker?utm_source=api
180,Punishing Punch,{2}{G},3.0,Instant,uncommon,G,G,"This spell costs {2} less to cast if there are two or more creature cards in your graveyard.
Target creature you control deals damage equal to twice its power to target creature an opponent controls.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/180/punishing-punch?utm_source=api
181,Rapid Rescue,{G},1.0,Instant,common,G,G,"Mill two cards. You may put a permanent card from among the milled cards into your hand. You gain 2 life. (To mill two cards, put the top two cards of your library into your graveyard.)",,,,Mill,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/181/rapid-rescue?utm_source=api
182,"Reptil, Dinomorpher",{G},1.0,Legendary Creature — Human Hero,uncommon,G,G,"Brontosaurus — {3}: Until end of turn, Reptil becomes a Dinosaur Hero with base power and toughness 3/5 and gains vigilance and reach.
Tyrannosaurus Rex — {6}: Until end of turn, Reptil becomes a Dinosaur Hero with base power and toughness 6/6 and gains trample.",1,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/182/reptil-dinomorpher?utm_source=api
183,Restorative Technique,{2}{G},3.0,Sorcery,common,G,G,"Target player gains 2 life, then searches their library for a basic land card, puts it onto the battlefield tapped, then shuffles. Put a +1/+1 counter on up to one target creature.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/183/restorative-technique?utm_source=api
184,"Rick Jones, Destined Sidekick",{G},1.0,Legendary Creature — Human Advisor,uncommon,G,G,"{3}, {T}: Mill four cards. You may put a Hero or enchantment card from among those cards into your hand. (To mill four cards, put the top four cards of your library into your graveyard.)",0,3,,Mill,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/184/rick-jones-destined-sidekick?utm_source=api
185,Savage Land Dinosaur,{4}{G}{G},6.0,Creature — Dinosaur,common,G,G,"Trample
Basic landcycling {2} ({2}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)",7,6,,"Landcycling, Trample, Basic landcycling, Typecycling, Cycling",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/185/savage-land-dinosaur?utm_source=api
186,Serpent Specialist,{G},1.0,Creature — Human Snake Villain,common,G,G,"Deathtouch
Power-up — {3}{G}: Put two +1/+1 counters on this creature. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.)",1,1,,"Power-up, Deathtouch",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/186/serpent-specialist?utm_source=api
187,"Shang-Chi, Master of Kung Fu",{1}{G},2.0,Legendary Creature — Human Warrior Hero,mythic,G,G,"You may activate abilities of creatures you control as though those creatures had haste.
{T}: Add two mana of any one color. Spend this mana only to activate abilities of creature sources.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/187/shang-chi-master-of-kung-fu?utm_source=api
188,"She-Hulk, Jade Defender",{3}{G},4.0,Legendary Creature — Gamma Hero,uncommon,G,G,"Reach, trample
Power-up — {4}{G}{G}: Destroy up to one target artifact or enchantment. Put a +1/+1 counter on She-Hulk. (Activate each power-up ability only once. Reduce the cost by her mana cost if she entered this turn.)",4,4,,"Power-up, Reach, Trample",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/188/she-hulk-jade-defender?utm_source=api
189,Super Strength,{4}{G},5.0,Enchantment — Aura,common,G,G,"Enchant creature
Enchanted creature gets +4/+4 and has trample and ward {1}. (Whenever enchanted creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)",,,,Enchant,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/189/super-strength?utm_source=api
190,"The Thing, Ben Grimm",{5}{G},6.0,Legendary Creature — Human Hero,uncommon,G,G,"Trample
Whenever one or more Heroes you control deal damage to a player, put two +1/+1 counters on The Thing.",7,7,,Trample,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/190/the-thing-ben-grimm?utm_source=api
191,"Tigra, Feline Fury",{1}{G},2.0,Legendary Creature — Cat Human Hero,uncommon,G,G,"Flash
Trample
Whenever you gain life, put a +1/+1 counter on Tigra.",2,1,,"Trample, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/191/tigra-feline-fury?utm_source=api
192,Training Regimen,{3}{G},4.0,Enchantment,uncommon,G,G,"Creatures you control with +1/+1 counters on them have trample.
At the beginning of combat on your turn, put a +1/+1 counter on target creature you control.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/192/training-regimen?utm_source=api
193,The Unbeatable Squirrel Girl,{1}{G}{G}{G},4.0,Legendary Creature — Squirrel Human Hero,rare,G,G,"Do You Like Squirrels? — Whenever The Unbeatable Squirrel Girl enters or attacks, create a 1/1 green Squirrel creature token.
I LOVE Squirrels! — {1}{G}{G}{G}: Create X 1/1 green Squirrel creature tokens, where X is the number of Squirrels you control.",4,4,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/193/the-unbeatable-squirrel-girl?utm_source=api
194,Undercover Skrull,{1}{G},2.0,Creature — Skrull Shapeshifter Villain,common,G,G,"As long as there are two or more creature cards in your graveyard, this creature gets +2/+2 and is all creature types.
{T}: Add one mana of any color.",1,1,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/194/undercover-skrull?utm_source=api
195,Wakandan Royal Guard,{4}{G},5.0,Creature — Human Soldier Hero,common,G,G,"Vigilance
When this creature enters, put a +1/+1 counter on target creature. If that creature is another Hero, put two +1/+1 counters on it instead.",4,4,,Vigilance,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/195/wakandan-royal-guard?utm_source=api
196,"White Tiger, Ava Ayala",{1}{G},2.0,Legendary Creature — Human Hero,uncommon,G,G,"Power-up — {5}{G}: Put a +1/+1 counter on White Tiger and create The Tiger God, a legendary 4/4 green Cat God creature token with ""The Tiger God can't be blocked by more than one creature."" (Activate each power-up ability only once. Reduce the cost by her mana cost if she entered this turn.)",2,2,,Power-up,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/196/white-tiger-ava-ayala?utm_source=api
197,World War Hulk,{3}{G}{G},5.0,Enchantment — Saga,rare,G,G,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — The next red or green creature spell you cast this turn can be cast without paying its mana cost.
II — Put three +1/+1 counters on target creature you control.
III — Choose target creature you control. Until end of turn, double its power and toughness and it gains trample.",,,,Double,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/197/world-war-hulk?utm_source=api
198,"Abomination, Terrifying Titan",{3}{R/G},4.0,Legendary Creature — Gamma Villain,uncommon,"G, R","G, R","Trample
Power-up — {5}{R/G}{R/G}: Put a +1/+1 counter on Abomination. He fights up to one target creature an opponent controls. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",4,4,,"Power-up, Trample, Fight",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/198/abomination-terrifying-titan?utm_source=api
199,Absorbing Man,{1}{G}{U},3.0,Legendary Creature — Human Villain,rare,"G, U","G, U","Vigilance
At the beginning of your first main phase, until your next turn, Absorbing Man becomes a copy of up to one target artifact, non-Aura enchantment, or land, except his name is Absorbing Man, he's a legendary 4/4 Human Villain creature in addition to his other types, and he has vigilance.",4,4,,Vigilance,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/199/absorbing-man?utm_source=api
200,Alien Invasion,{1}{R}{R}{G},4.0,Enchantment,rare,"G, R","G, R","At the beginning of combat on your turn, create a 1/1 red Alien creature token with haste and ""This token attacks each combat if able."" Put a +1/+1 counter on it for each invasion counter on this enchantment, then put an invasion counter on this enchantment.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/200/alien-invasion?utm_source=api
201,"Ant-Man, Colony Commander",{1}{G}{U},3.0,Legendary Creature — Human Rogue Hero,uncommon,"G, U","G, U","Whenever Ant-Man attacks, you may pay {1}. When you do, put a +1/+1 counter on target creature.
Whenever you put a +1/+1 counter on a creature, create a 1/1 green Insect creature token. This ability triggers only once each turn.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/201/ant-man-colony-commander?utm_source=api
202,"Ares, God of War",{1}{B}{R},3.0,Legendary Creature — God Warrior Villain,rare,"B, R","B, R","Ares attacks each combat if able.
Whenever an attacking creature you control dies, return that card to its owner's hand.",4,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/202/ares-god-of-war?utm_source=api
203,Armor Wars,{2}{U}{R},4.0,Enchantment — Saga,rare,"R, U","R, U","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — You may draw a card for each artifact you control. If you do, each opponent draws a card.
II — Artifact spells you cast this turn cost {1} less to cast.
III — This Saga deals X damage to target opponent, where X is the greatest mana value among artifacts you control.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/203/armor-wars?utm_source=api
204,The Astonishing Ant-Man,{G}{U},2.0,Legendary Creature — Human Scientist Hero,rare,"G, U","G, U","Whenever you draw a card, put a +1/+1 counter on The Astonishing Ant-Man.
{2}{G}, {T}, Remove any number of +1/+1 counters from The Astonishing Ant-Man: Create that many 1/1 green Insect creature tokens.",1,1,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/204/the-astonishing-ant-man?utm_source=api
205,Avengers: Under Siege,{2}{B}{R},4.0,Enchantment — Saga,rare,"B, R","B, R","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create two 2/1 black Villain creature tokens with menace.
II — This Saga deals 2 damage to each non-Villain creature and each opponent.
III — Create a Treasure token for each Villain you control.",,,,Treasure,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/205/avengers:-under-siege?utm_source=api
206,"Beast, Erudite Aerialist",{3}{G/U},4.0,Legendary Creature — Mutant Scientist Hero,uncommon,"G, U","G, U","As long as you've put one or more +1/+1 counters on Beast this turn, he has flying.
Whenever Beast deals combat damage to a player, draw a card.",3,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/206/beast-erudite-aerialist?utm_source=api
207,"Black Panther, Vanguard",{2}{G}{W},4.0,Legendary Creature — Human Warrior Hero,uncommon,"G, W","G, W","Whenever another nontoken Hero you control enters, choose one —
• Create a 1/1 white Soldier creature token.
• Creatures you control get +1/+1 until end of turn.",4,4,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/207/black-panther-vanguard?utm_source=api
208,"Black Widow, Double Agent",{1}{W}{B},3.0,Legendary Creature — Human Hero Villain,uncommon,"B, W","B, W","Deathtouch
Whenever a creature you control attacks alone, it gains first strike and menace until end of turn. (It can't be blocked except by two or more creatures.)",3,2,,Deathtouch,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/208/black-widow-double-agent?utm_source=api
209,"Bullseye, Death Dealer",{2}{B/R},3.0,Legendary Creature — Human Assassin Villain,uncommon,"B, R","B, R","When Bullseye enters, you may sacrifice an artifact or discard a nonland card. When you do, Bullseye deals 2 damage to any target.
{3}, {T}, Sacrifice an artifact or discard a nonland card: Bullseye deals 2 damage to any target.",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/209/bullseye-death-dealer?utm_source=api
210,"Captain America, Living Legend",{1}{W}{U},3.0,Legendary Creature — Human Soldier Hero,uncommon,"U, W","U, W","Vigilance
Whenever a creature you control becomes tapped during your turn, if it's the first time that creature has become tapped this turn, untap it.",3,4,,Vigilance,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/210/captain-america-living-legend?utm_source=api
211,"Cloak and Dagger, Entwined",{1}{W}{B},3.0,Legendary Creature — Human Hero,rare,"B, W","B, W","Deathtouch, lifelink
When Cloak and Dagger enter, choose target opponent and up to one target creature they control. They reveal their hand. You may exile a nonland card from their hand or the chosen creature until Cloak and Dagger leave the battlefield.",2,2,,"Lifelink, Deathtouch",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/211/cloak-and-dagger-entwined?utm_source=api
212,The Coming of Galactus,{2}{B}{B}{G},5.0,Enchantment — Saga,mythic,"B, G","B, G","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I — Destroy up to one target nonland permanent.
II, III — Each opponent loses 2 life.
IV — Create Galactus, a legendary 16/16 black Elder Alien creature token with flying, trample, and ""Whenever Galactus attacks, destroy target land.""",,,,Trample,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/212/the-coming-of-galactus?utm_source=api
213,"Daredevil, Man Without Fear",{2}{R}{W},4.0,Legendary Creature — Human Hero,rare,"R, W","R, W","Vigilance, haste
Radar Sense — You may look at the top card of your library any time.
Whenever you attack, you may exile the top card of your library. If that card is a Hero card, Daredevil gets +2/+1 until end of turn. You may play that card this turn.",3,4,,"Vigilance, Haste",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/213/daredevil-man-without-fear?utm_source=api
214,"Ghost, Spectral Saboteur",{2}{U/B},3.0,Legendary Creature — Human Rogue Villain,uncommon,"B, U","B, U","Flash
Intangibility — Ghost can't be blocked.",2,2,,Flash,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/214/ghost-spectral-saboteur?utm_source=api
215,"Hulk, Gamma Goliath",{3}{R}{G},5.0,Legendary Creature — Gamma Berserker Hero,uncommon,"G, R","G, R","Reach, trample
Power-up abilities of other creatures you control cost {3} less to activate.
Power-up — {6}{R}{G}: Put five +1/+1 counters on Hulk. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",6,5,,"Power-up, Reach, Trample",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/215/hulk-gamma-goliath?utm_source=api
216,"Iron Man, Master of Machines",{2}{U}{R},4.0,Legendary Artifact Creature — Human Hero,uncommon,"R, U","R, U","Flying, vigilance
Iron Man gets +1/+0 for each other artifact you control.
Whenever Iron Man attacks, if an artifact entered the battlefield under your control this turn, draw a card.",1,4,,"Flying, Vigilance",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/216/iron-man-master-of-machines?utm_source=api
217,"Kang, Temporal Tyrant",{2}{U}{B},4.0,Legendary Creature — Human Villain,uncommon,"B, U","B, U","Whenever Kang attacks, he connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)
Whenever you draw your second card each turn, each opponent loses 1 life and you gain 1 life.",3,4,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/217/kang-temporal-tyrant?utm_source=api
218,"Killmonger, Scourge of Wakanda",{2}{B}{G},4.0,Legendary Creature — Human Mercenary Villain,uncommon,"B, G","B, G","When Killmonger enters, you may sacrifice another creature. When you do, destroy target nonland permanent an opponent controls.
As long as there are two or more creature cards in your graveyard, Killmonger gets +2/+1.",3,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/218/killmonger-scourge-of-wakanda?utm_source=api
219,"King T'Challa // Black Panther, Hope Enduring",,3.0,Legendary Creature — Human Noble Hero // Legendary Creature — Human Warrior Hero,mythic,,"U, W",,,,,"Transform, Double strike, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/219/king-tchalla-black-panther-hope-enduring?utm_source=api
220,The Kingpin of Crime,{1}{W}{B},3.0,Legendary Creature — Human Villain,rare,"B, W","B, W","Extort (Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)
Whenever you attack, you may pay 2 life. If you do, until end of turn, creatures you control with toughness greater than their power assign combat damage equal to their toughness rather than their power.",1,5,,Extort,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/220/the-kingpin-of-crime?utm_source=api
221,Madame Hydra,{2}{B}{R},4.0,Legendary Creature — Human Villain,uncommon,"B, R","B, R","Whenever you cast a Villain spell, create a 2/1 black Villain creature token with menace. (It can't be blocked except by two or more creatures.)",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/221/madame-hydra?utm_source=api
222,"The Mighty Thor, Jane Foster",{1}{W}{U},3.0,Legendary Creature — Human God Hero,rare,"U, W","U, W","Flying
Whenever The Mighty Thor attacks, exile up to one target nontoken artifact or creature, then return that card to the battlefield tapped under its owner's control.
Whenever an Equipment you control enters, draw a card.",3,3,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/222/the-mighty-thor-jane-foster?utm_source=api
223,Moon Girl and Devil Dinosaur,{1}{G}{U},3.0,Legendary Creature — Human Dinosaur Hero,rare,"G, U","G, U","Whenever you draw your second card each turn, until end of turn, Moon Girl and Devil Dinosaur's base power and toughness become 6/6 and they gain trample.
Whenever an artifact you control enters, draw a card. This ability triggers only once each turn.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/223/moon-girl-and-devil-dinosaur?utm_source=api
224,The Ruinous Wrecking Crew,{X}{B}{R},2.0,Legendary Creature — Human Villain,rare,"B, R","B, R","The Ruinous Wrecking Crew enters with X +1/+1 counters on it.
When The Ruinous Wrecking Crew enters, choose up to X —
• Discard a card, then draw a card.
• Target opponent loses 2 life.
• Destroy target token.
• Each player sacrifices a creature of their choice.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/224/the-ruinous-wrecking-crew?utm_source=api
225,Scientist Supreme of A.I.M.,{U}{B},2.0,Legendary Creature — Human Scientist Villain,rare,"B, U","B, U",Pay 2 life: Copy target activated or triggered ability you control from an artifact source. You may choose new targets for the copy. Activate only during your turn and only once each turn. (Mana abilities can't be targeted.),2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/225/scientist-supreme-of-aim?utm_source=api
226,The Serpent Society,{1}{B}{G},3.0,Legendary Creature — Human Snake Villain,rare,"B, G","B, G","Deathtouch
Ward—Get five poison counters. (A player with ten or more poison counters loses the game.)
Whenever another creature you control with deathtouch dies, each opponent sacrifices a nontoken creature of their choice.",3,4,,"Ward, Deathtouch",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/226/the-serpent-society?utm_source=api
227,"Speedball, New Warrior",{2}{U/R},3.0,Legendary Creature — Human Hero,uncommon,"R, U","R, U","Whenever a player casts a spell that targets Speedball, he gets +2/+2 until end of turn. You may choose new targets for that spell.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/227/speedball-new-warrior?utm_source=api
228,"Spider-Man, To the Rescue",{2}{G/W},3.0,Legendary Creature — Spider Human Hero,uncommon,"G, W","G, W","Flash
Vigilance, reach
No One Dies! — When Spider-Man enters, you may tap him. When you do, another target nonattacking creature you control gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",3,2,,"Reach, Vigilance, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/228/spider-man-to-the-rescue?utm_source=api
229,"Spider-Woman, Secret Agent",{3}{W/U},4.0,Legendary Creature — Spider Human Spy Hero,uncommon,"U, W","U, W","Flash
When Spider-Woman enters, tap target creature an opponent controls. That creature can't become untapped for as long as you control Spider-Woman.",1,4,,Flash,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/229/spider-woman-secret-agent?utm_source=api
230,"Storm, Windrider",{1}{G}{W}{W},4.0,Legendary Creature — Mutant Hero,rare,"G, W","G, W","Flying
Creatures with flying can't attack you or block creatures you control.
Whenever you cast a spell that targets one or more creatures, those creatures gain flying until end of turn.",4,4,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/230/storm-windrider?utm_source=api
231,The Super Hero Civil War,{3}{R}{W},5.0,Enchantment — Saga,rare,"R, W","R, W","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Gain control of up to two target creatures with total mana value 6 or less for as long as this Saga remains on the battlefield.
II — Creatures you control get +1/+1 and gain vigilance until end of turn.
III — Target creature you control fights up to one other target creature.",,,,Fight,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/231/the-super-hero-civil-war?utm_source=api
232,"Taskmaster, Mercenary Mimic",{2}{U}{B},4.0,Legendary Creature — Human Mercenary Villain,rare,"B, U","B, U","Photographic Reflexes — At the beginning of your first main phase, until your next turn, Taskmaster becomes a copy of up to one target creature on the battlefield or creature card in a graveyard, except his name is Taskmaster, Mercenary Mimic and he's a legendary Human Mercenary Villain creature.",3,5,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/232/taskmaster-mercenary-mimic?utm_source=api
