collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
153,Krang & Shredder,{4}{U/B}{U/B},6.0,Legendary Creature — Utrom Human Ninja,rare,"B, U","B, U","Whenever Krang & Shredder enter or attack, each opponent exiles cards from the top of their library until they exile a nonland card.
Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, you may cast a card exiled with Krang & Shredder without paying its mana cost.",6,7,,Disappear,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/153/krang-&-shredder?utm_source=api
154,The Last Ronin,{4}{B}{G},6.0,Enchantment — Saga,mythic,"B, G","B, G","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Destroy all creatures.
II — Mill four cards. When you do, return target creature card from your graveyard to your hand.
III — Whenever a creature you control attacks alone this turn, put three +1/+1 counters on it. It gains trample, lifelink, and indestructible until end of turn.",,,,Mill,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/154/the-last-ronin?utm_source=api
155,Lessons from Life,{2}{G}{U},4.0,Sorcery,uncommon,"G, U","G, U",Draw three cards. You may put a land card from your hand onto the battlefield tapped.,,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/155/lessons-from-life?utm_source=api
156,Mechanized Ninja Cavalry,{1}{R/W},2.0,Artifact Creature — Robot Ninja,common,"R, W","R, W","When this creature enters, create a 1/1 colorless Robot artifact creature token.",1,1,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/156/mechanized-ninja-cavalry?utm_source=api
157,"Mikey & Don, Party Planners",{2}{G/U}{G/U},4.0,Legendary Creature — Mutant Ninja Turtle,rare,"G, U","G, U","Ward {2}
You may look at the top card of your library any time.
You may play lands and cast Mutant, Ninja, or Turtle spells from the top of your library. If you cast a creature spell this way, that creature enters with an additional +1/+1 counter on it.",3,3,,Ward,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/157/mikey-&-don-party-planners?utm_source=api
158,"Mikey & Leo, Chaos & Order",{G/W}{G/W},2.0,Legendary Creature — Mutant Ninja Turtle,rare,"G, W","G, W","Whenever you put a counter on a creature you control, draw a card. This ability triggers only once each turn.",2,2,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/158/mikey-&-leo-chaos-&-order?utm_source=api
159,Mouser Mark III,{1}{U/R},2.0,Artifact Creature — Robot,common,"R, U","R, U",This creature can't attack unless you control another artifact.,2,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/159/mouser-mark-iii?utm_source=api
160,The Neutrinos,{2}{R}{W},4.0,Legendary Creature — Elf Rebel,uncommon,"R, W","R, W","Flying
Alliance — Whenever another creature you control enters, The Neutrinos get +1/+0 until end of turn.
Whenever The Neutrinos attack, exile up to one target creature you own, then return it to the battlefield under your control tapped and attacking.",2,4,,"Flying, Alliance",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/160/the-neutrinos?utm_source=api
161,Nobody,{1}{U/R}{U/R},3.0,Artifact Creature — Human Hero,common,"R, U","R, U","When this creature enters, return up to one other target artifact you control to its owner's hand. Scry 1. (Look at the top card of your library. You may put that card on the bottom.)",3,2,,Scry,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/161/nobody?utm_source=api
162,North Wind Avatar,{2}{U}{U}{R},5.0,Creature — Dragon Spirit Avatar,mythic,"R, U","R, U","Flying
When this creature enters, if you cast it, you may put a card you own from outside the game into your hand.",5,5,,Flying,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/162/north-wind-avatar?utm_source=api
163,"Pizza Face, Gastromancer",{3}{B}{G},5.0,Legendary Artifact Creature — Food Mutant,uncommon,"B, G","B, G","When Pizza Face enters, create a Food token.
Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, put three +1/+1 counters on up to one other target artifact or creature. If it isn't a creature, it becomes a 0/0 Mutant creature in addition to its other types.
{10}, {T}, Sacrifice Pizza Face: You gain 15 life.",2,4,,"Disappear, Food",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/163/pizza-face-gastromancer?utm_source=api
164,Punk Frogs,{3}{G/U}{G/U},5.0,Creature — Frog Mutant Rebel,common,"G, U","G, U","Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)",4,5,,Ward,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/164/punk-frogs?utm_source=api
165,Putrid Pals,{2}{B/G}{B/G},4.0,Creature — Human Ooze Mutant,common,"B, G","B, G","Deathtouch
Disappear — This creature enters with two +1/+1 counters on it if a permanent left the battlefield under your control this turn.",3,3,,"Disappear, Deathtouch",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/165/putrid-pals?utm_source=api
166,"Raph & Leo, Sibling Rivals",{1}{R/W}{R/W},3.0,Legendary Creature — Mutant Ninja Turtle,rare,"R, W","R, W","Whenever Raph & Leo attack, if it's the first combat phase of the turn, untap one or two target attacking creatures. After this phase, there is an additional combat phase.",2,4,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/166/raph-&-leo-sibling-rivals?utm_source=api
167,"Raph & Mikey, Troublemakers",{5}{R/G}{R/G},7.0,Legendary Creature — Mutant Ninja Turtle,rare,"G, R","G, R","Trample, haste
Whenever Raph & Mikey attack, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield tapped and attacking and the rest on the bottom of your library in a random order.",7,7,,"Haste, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/167/raph-&-mikey-troublemakers?utm_source=api
168,Slithering Cryptid,{2}{G/U},3.0,Creature — Fish Mutant,common,"G, U","G, U","When this creature enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",2,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/168/slithering-cryptid?utm_source=api
169,"Splinter, Radical Rat",{1}{W/B}{W/B},3.0,Legendary Creature — Mutant Ninja Rat,rare,"B, W","B, U, W","If a triggered ability of a Ninja creature you control triggers, that ability triggers an additional time.
{1}{U}: Target Ninja can't be blocked this turn.",2,4,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/169/splinter-radical-rat?utm_source=api
170,Tainted Treats,{1}{B}{G},3.0,Instant,uncommon,"B, G","B, G","Destroy target artifact or creature. If its mana value was 4 or less, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",,,,Food,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/170/tainted-treats?utm_source=api
171,"Tokka & Rahzar, Terrible Twos",{B/R}{B/R},2.0,Legendary Creature — Turtle Wolf Mutant,rare,"B, R","B, R","This spell can't be countered.
Menace
Whenever a player casts a spell, if the amount of mana spent to cast it was less than its mana value, Tokka & Rahzar deal 3 damage to that player.",3,2,,Menace,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/171/tokka-&-rahzar-terrible-twos?utm_source=api
172,Chrome Dome,{2},2.0,Artifact Creature — Robot Ninja,rare,,,"Other artifact creatures you control get +1/+0.
{5}: Create a token that's a copy of another target artifact you control. That token gains haste. Sacrifice it at the beginning of the next end step.",1,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/172/chrome-dome?utm_source=api
173,Everything Pizza,{2},2.0,Artifact — Food,uncommon,,"B, G, R, U, W","When this artifact enters, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
{2}{W}{U}{B}{R}{G}, {T}, Sacrifice this artifact: Target player gains 3 life and draws a card. Each of your opponents discards a card. This artifact deals 3 damage to any target. Put three +1/+1 counters on up to one target creature.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/173/everything-pizza?utm_source=api
174,Henchbots,{4},4.0,Artifact Creature — Robot,uncommon,,,"When this creature enters, exile target tapped creature an opponent controls until this creature leaves the battlefield.",2,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/174/henchbots?utm_source=api
175,"Krang, Utrom Warlord",{9},9.0,Legendary Artifact Creature — Utrom Robot,mythic,,,"Flying, trample, indestructible, haste
Other artifact creatures you control have flying, trample, indestructible, and haste.",9,9,,"Flying, Indestructible, Haste, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/175/krang-utrom-warlord?utm_source=api
176,Omni-Cheese Pizza,{2},2.0,Artifact — Food,common,,,"When this artifact enters, draw a card.
{1}, {T}, Sacrifice this artifact: Add one mana of any color.
{2}, {T}, Sacrifice this artifact: You gain 3 life.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/176/omni-cheese-pizza?utm_source=api
177,The Ooze,{2},2.0,Legendary Artifact,rare,,,"Whenever a creature you control with a +1/+1 counter on it leaves the battlefield, create a Mutagen token for each +1/+1 counter on it. (A Mutagen token is an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")
{T}: Exile target card from a graveyard. Create a Mutagen token.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/177/the-ooze?utm_source=api
178,Skateboard,{1},1.0,Artifact — Equipment,uncommon,,,"When this Equipment enters, tap target permanent.
Equipped creature gets +1/+0 and has haste.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/178/skateboard?utm_source=api
179,Technodrome,{2},2.0,Artifact Creature — Construct,mythic,,,"Reach, trample
This creature can't attack or block unless its power is 6 or greater.
{T}, Sacrifice another artifact: Draw a card. Put a +1/+1 counter on this creature.",3,3,,"Reach, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/179/technodrome?utm_source=api
180,Turtle Blimp,{5},5.0,Artifact — Vehicle,uncommon,,,"Flying
When this Vehicle enters, create a 2/2 red Mutant creature token.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",3,4,,"Flying, Crew",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/180/turtle-blimp?utm_source=api
181,Turtle Van,{3},3.0,Artifact — Vehicle,rare,,,"Whenever this Vehicle attacks, put a +1/+1 counter on target creature that crewed it this turn. Then if that creature is a Mutant, Ninja, or Turtle, double the number of +1/+1 counters on it.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",4,4,,"Crew, Double",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/181/turtle-van?utm_source=api
182,Weather Maker,{3},3.0,Artifact,rare,,,"Landfall — Whenever a land you control enters, put a charge counter on this artifact.
{T}: Add one mana of any color.
{T}, Remove two charge counters from this artifact: Add {C}{C}.
{T}, Remove three charge counters from this artifact: It deals 3 damage to any target.",,,,Landfall,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/182/weather-maker?utm_source=api
183,Dimension X,,0.0,Land,common,,"R, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {W}.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/183/dimension-x?utm_source=api
184,Escape Tunnel,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
{T}, Sacrifice this land: Target creature with power 2 or less can't be blocked this turn.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/184/escape-tunnel?utm_source=api
185,Foot Headquarters,,0.0,Land,common,,"B, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {B}.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/185/foot-headquarters?utm_source=api
186,Illegitimate Business,,0.0,Land,common,,"B, G","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {G}.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/186/illegitimate-business?utm_source=api
187,Mutant Town,,0.0,Land,common,,"G, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {U}.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/187/mutant-town?utm_source=api
188,Northampton Farm,,0.0,Land,rare,,,"{T}: Add {C}.
{1}, {T}: Exile target creature you own.
{2}, {T}, Sacrifice this land: Return a creature card exiled with this land to the battlefield under your control. Return each other card exiled with this land to its owner's hand.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/188/northampton-farm?utm_source=api
189,TCRI Building,,0.0,Land,common,,"R, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {R}.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/189/tcri-building?utm_source=api
190,Turtle Lair,,0.0,Land,uncommon,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Ninja or Turtle spell.
{3}, {T}: Target Ninja or Turtle can't be blocked this turn.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/190/turtle-lair?utm_source=api
315,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/315/plains?utm_source=api
316,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/316/island?utm_source=api
317,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/317/swamp?utm_source=api
318,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/318/mountain?utm_source=api
319,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/319/forest?utm_source=api
