collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
170,Celestial Reunion,{X}{G},1.0,Sorcery,mythic,G,G,"As an additional cost to cast this spell, you may choose a creature type and behold two creatures of that type.
Search your library for a creature card with mana value X or less, reveal it, put it into your hand, then shuffle. If this spell's additional cost was paid and the revealed card is the chosen type, put that card onto the battlefield instead of putting it into your hand.",,,,Behold,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/170/celestial-reunion?utm_source=api
171,Champions of the Perfect,{3}{G},4.0,Creature — Elf Warrior,rare,G,G,"As an additional cost to cast this spell, behold an Elf and exile it. (Exile an Elf you control or an Elf card from your hand.)
Whenever you cast a creature spell, draw a card.
When this creature leaves the battlefield, return the exiled card to its owner's hand.",6,6,,Behold,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/171/champions-of-the-perfect?utm_source=api
172,Chomping Changeling,{2}{G},3.0,Creature — Shapeshifter,uncommon,G,G,"Changeling (This card is every creature type.)
When this creature enters, destroy up to one target artifact or enchantment.",1,2,,Changeling,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/172/chomping-changeling?utm_source=api
173,Crossroads Watcher,{2}{G},3.0,Creature — Kithkin Ranger,common,G,G,"Trample
Whenever another creature you control enters, this creature gets +1/+0 until end of turn.",3,3,,Trample,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/173/crossroads-watcher?utm_source=api
174,Dawn's Light Archer,{2}{G},3.0,Creature — Elf Archer,common,G,G,"Flash
Reach",4,2,,"Reach, Flash",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/174/dawns-light-archer?utm_source=api
175,Dundoolin Weaver,{1}{G},2.0,Creature — Kithkin Druid,uncommon,G,G,"When this creature enters, if you control three or more creatures, return target permanent card from your graveyard to your hand.",2,1,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/175/dundoolin-weaver?utm_source=api
176,Formidable Speaker,{2}{G},3.0,Creature — Elf Druid,rare,G,G,"When this creature enters, you may discard a card. If you do, search your library for a creature card, reveal it, put it into your hand, then shuffle.
{1}, {T}: Untap another target permanent.",2,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/176/formidable-speaker?utm_source=api
177,Gilt-Leaf's Embrace,{2}{G},3.0,Enchantment — Aura,common,G,G,"Flash
Enchant creature
When this Aura enters, enchanted creature gains trample and indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it. If its toughness is 0 or less, it still dies.)
Enchanted creature gets +2/+0.",,,,"Enchant, Flash",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/177/gilt-leafs-embrace?utm_source=api
178,Great Forest Druid,{1}{G},2.0,Creature — Treefolk Druid,common,G,G,{T}: Add one mana of any color.,0,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/178/great-forest-druid?utm_source=api
179,Luminollusk,{3}{G},4.0,Creature — Elemental,uncommon,G,G,"Deathtouch
Vivid — When this creature enters, you gain life equal to the number of colors among permanents you control.",2,4,,"Vivid, Deathtouch",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/179/luminollusk?utm_source=api
180,Lys Alana Dignitary,{1}{G},2.0,Creature — Elf Advisor,uncommon,G,G,"As an additional cost to cast this spell, behold an Elf or pay {2}. (To behold an Elf, choose an Elf you control or reveal an Elf card from your hand.)
{T}: Add {G}{G}. Activate only if there is an Elf card in your graveyard.",2,3,,Behold,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/180/lys-alana-dignitary?utm_source=api
181,Lys Alana Informant,{1}{G},2.0,Creature — Elf Scout,common,G,G,"When this creature enters or dies, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",3,1,,Surveil,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/181/lys-alana-informant?utm_source=api
182,Midnight Tilling,{1}{G},2.0,Instant,common,G,G,"Mill four cards, then you may return a permanent card from among them to your hand. (To mill four cards, put the top four cards of your library into your graveyard.)",,,,Mill,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/182/midnight-tilling?utm_source=api
183,Mistmeadow Council,{4}{G},5.0,Creature — Kithkin Advisor,common,G,G,"This spell costs {1} less to cast if you control a Kithkin.
When this creature enters, draw a card.",4,3,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/183/mistmeadow-council?utm_source=api
184,Moon-Vigil Adherents,{2}{G}{G},4.0,Creature — Elf Druid,uncommon,G,G,"Trample
This creature gets +1/+1 for each creature you control and each creature card in your graveyard.",0,0,,Trample,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/184/moon-vigil-adherents?utm_source=api
185,Morcant's Eyes,{1}{G},2.0,Kindred Enchantment — Elf,uncommon,G,G,"At the beginning of your upkeep, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{4}{G}{G}, Sacrifice this enchantment: Create X 2/2 black and green Elf creature tokens, where X is the number of Elf cards in your graveyard. Activate only as a sorcery.",,,,Surveil,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/185/morcants-eyes?utm_source=api
186,Mutable Explorer,{2}{G},3.0,Creature — Shapeshifter,rare,G,G,"Changeling (This card is every creature type.)
When this creature enters, create a tapped Mutavault token. (It's a land with ""{T}: Add {C}"" and ""{1}: This token becomes a 2/2 creature with all creature types until end of turn. It's still a land."")",1,1,,Changeling,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/186/mutable-explorer?utm_source=api
187,Pitiless Fists,{3}{G},4.0,Enchantment — Aura,uncommon,G,G,"Enchant creature you control
When this Aura enters, enchanted creature fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.)
Enchanted creature gets +2/+2.",,,,"Fight, Enchant",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/187/pitiless-fists?utm_source=api
188,Prismabasher,{4}{G}{G},6.0,Creature — Elemental,uncommon,G,G,"Trample
Vivid — When this creature enters, up to X target creatures you control get +X/+X until end of turn, where X is the number of colors among permanents you control.",6,6,,"Trample, Vivid",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/188/prismabasher?utm_source=api
189,Prismatic Undercurrents,{3}{G},4.0,Enchantment,uncommon,G,G,"Vivid — When this enchantment enters, search your library for up to X basic land cards, where X is the number of colors among permanents you control. Reveal those cards, put them into your hand, then shuffle.
You may play an additional land on each of your turns.",,,,Vivid,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/189/prismatic-undercurrents?utm_source=api
190,Pummeler for Hire,{4}{G},5.0,Creature — Giant Mercenary,uncommon,G,G,"Vigilance, reach
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
When this creature enters, you gain X life, where X is the greatest power among Giants you control.",4,4,,"Reach, Vigilance, Ward",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/190/pummeler-for-hire?utm_source=api
191,Safewright Cavalry,{3}{G},4.0,Creature — Elf Warrior,common,G,G,"This creature can't be blocked by more than one creature.
{5}: Target Elf you control gets +2/+2 until end of turn.",4,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/191/safewright-cavalry?utm_source=api
192,Sapling Nursery,{6}{G}{G},8.0,Enchantment,rare,G,G,"Affinity for Forests (This spell costs {1} less to cast for each Forest you control.)
Landfall — Whenever a land you control enters, create a 3/4 green Treefolk creature token with reach.
{1}{G}, Exile this enchantment: Treefolk and Forests you control gain indestructible until end of turn.",,,,"Affinity, Landfall",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/192/sapling-nursery?utm_source=api
193,Selfless Safewright,{3}{G}{G},5.0,Creature — Elf Warrior,rare,G,G,"Flash
Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
When this creature enters, choose a creature type. Other permanents you control of that type gain hexproof and indestructible until end of turn.",4,2,,"Flash, Convoke",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/193/selfless-safewright?utm_source=api
194,Shimmerwilds Growth,{1}{G},2.0,Enchantment — Aura,uncommon,G,G,"Enchant land
As this Aura enters, choose a color.
Enchanted land is the chosen color.
Whenever enchanted land is tapped for mana, its controller adds an additional one mana of the chosen color.",,,,Enchant,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/194/shimmerwilds-growth?utm_source=api
195,Spry and Mighty,{4}{G},5.0,Sorcery,rare,G,G,"Choose two creatures you control. You draw X cards and the chosen creatures get +X/+X and gain trample until end of turn, where X is the difference between the chosen creatures' powers.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/195/spry-and-mighty?utm_source=api
196,Surly Farrier,{1}{G},2.0,Creature — Kithkin Citizen,common,G,G,{T}: Target creature you control gets +1/+1 and gains vigilance until end of turn. Activate only as a sorcery.,2,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/196/surly-farrier?utm_source=api
197,Tend the Sprigs,{2}{G},3.0,Sorcery,common,G,G,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Then if you control seven or more lands and/or Treefolk, create a 3/4 green Treefolk creature token with reach. (It can block creatures with flying.)",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/197/tend-the-sprigs?utm_source=api
198,Thoughtweft Charge,{1}{G},2.0,Instant,uncommon,G,G,"Target creature gets +3/+3 until end of turn. If a creature entered the battlefield under your control this turn, draw a card.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/198/thoughtweft-charge?utm_source=api
199,"Trystan, Callous Cultivator // Trystan, Penitent Culler",,3.0,Legendary Creature — Elf Druid // Legendary Creature — Elf Warlock,rare,,"B, G",,,,,"Transform, Mill, Deathtouch",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/199/trystan-callous-cultivator-trystan-penitent-culler?utm_source=api
200,Unforgiving Aim,{2}{G},3.0,Instant,common,G,G,"Choose one —
• Destroy target creature with flying.
• Destroy target enchantment.
• Create a 2/2 black and green Elf creature token.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/200/unforgiving-aim?utm_source=api
201,Vinebred Brawler,{2}{G},3.0,Creature — Elf Berserker,uncommon,G,G,"This creature must be blocked if able.
Whenever this creature attacks, another target Elf you control gets +2/+1 until end of turn.",4,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/201/vinebred-brawler?utm_source=api
202,Virulent Emissary,{G},1.0,Creature — Elf Assassin,uncommon,G,G,"Deathtouch
Whenever another creature you control enters, you gain 1 life.",1,1,,Deathtouch,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/202/virulent-emissary?utm_source=api
203,Wildvine Pummeler,{6}{G},7.0,Creature — Giant Berserker,common,G,G,"Vivid — This spell costs {1} less to cast for each color among permanents you control.
Reach, trample",6,5,,"Reach, Trample, Vivid",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/203/wildvine-pummeler?utm_source=api
204,"Abigale, Eloquent First-Year",{W/B}{W/B},2.0,Legendary Creature — Bird Bard,rare,"B, W","B, W","Flying, first strike, lifelink
When Abigale enters, up to one other target creature loses all abilities. Put a flying counter, a first strike counter, and a lifelink counter on that creature.",1,1,,"Flying, Lifelink, First strike",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/204/abigale-eloquent-first-year?utm_source=api
205,Ashling's Command,{3}{U}{R},5.0,Kindred Instant — Elemental,rare,"R, U","R, U","Choose two —
• Create a token that's a copy of target Elemental you control.
• Target player draws two cards.
• Ashling's Command deals 2 damage to each creature target player controls.
• Target player creates two Treasure tokens.",,,,Treasure,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/205/ashlings-command?utm_source=api
206,Boggart Cursecrafter,{B}{R},2.0,Creature — Goblin Warlock,uncommon,"B, R","B, R","Deathtouch
Whenever another Goblin you control dies, this creature deals 1 damage to each opponent.",2,3,,Deathtouch,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/206/boggart-cursecrafter?utm_source=api
207,Bre of Clan Stoutarm,{2}{R}{W},4.0,Legendary Creature — Giant Warrior,rare,"R, W","R, W","{1}{W}, {T}: Another target creature you control gains flying and lifelink until end of turn.
At the beginning of your end step, if you gained life this turn, exile cards from the top of your library until you exile a nonland card. You may cast that card without paying its mana cost if the spell's mana value is less than or equal to the amount of life you gained this turn. Otherwise, put it into your hand.",4,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/207/bre-of-clan-stoutarm?utm_source=api
208,Brigid's Command,{1}{G}{W},3.0,Kindred Sorcery — Kithkin,rare,"G, W","G, W","Choose two —
• Create a token that's a copy of target Kithkin you control.
• Target player creates a 1/1 green and white Kithkin creature token.
• Target creature you control gets +3/+3 until end of turn.
• Target creature you control fights target creature an opponent controls.",,,,Fight,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/208/brigids-command?utm_source=api
209,Catharsis,{4}{R/W}{R/W},6.0,Creature — Elemental Incarnation,mythic,"R, W","R, W","When this creature enters, if {W}{W} was spent to cast it, create two 1/1 green and white Kithkin creature tokens.
When this creature enters, if {R}{R} was spent to cast it, creatures you control get +1/+1 and gain haste until end of turn.
Evoke {R/W}{R/W} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters.)",3,4,,Evoke,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/209/catharsis?utm_source=api
210,Chaos Spewer,{2}{B/R},3.0,Creature — Goblin Warlock,common,"B, R","B, R","When this creature enters, you may pay {2}. If you don't, blight 2. (To blight 2, put two -1/-1 counters on a creature you control.)",5,4,,Blight,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/210/chaos-spewer?utm_source=api
211,Chitinous Graspling,{3}{G/U},4.0,Creature — Shapeshifter,common,"G, U","G, U","Changeling (This card is every creature type.)
Reach",3,4,,"Reach, Changeling",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/211/chitinous-graspling?utm_source=api
212,Deceit,{4}{U/B}{U/B},6.0,Creature — Elemental Incarnation,mythic,"B, U","B, U","When this creature enters, if {U}{U} was spent to cast it, return up to one other target nonland permanent to its owner's hand.
When this creature enters, if {B}{B} was spent to cast it, target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Evoke {U/B}{U/B}",5,5,,Evoke,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/212/deceit?utm_source=api
213,Deepchannel Duelist,{W}{U},2.0,Creature — Merfolk Soldier,uncommon,"U, W","U, W","At the beginning of your end step, untap target Merfolk you control.
Other Merfolk you control get +1/+1.",2,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/213/deepchannel-duelist?utm_source=api
214,Deepway Navigator,{W}{U},2.0,Creature — Merfolk Wizard,rare,"U, W","U, W","Flash
When this creature enters, untap each other Merfolk you control.
As long as you attacked with three or more Merfolk this turn, Merfolk you control get +1/+0.",2,2,,Flash,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/214/deepway-navigator?utm_source=api
215,"Doran, Besieged by Time",{1}{W}{B}{G},4.0,Legendary Creature — Treefolk Druid,rare,"B, G, W","B, G, W","Each creature spell you cast with toughness greater than its power costs {1} less to cast.
Whenever a creature you control attacks or blocks, it gets +X/+X until end of turn, where X is the difference between its power and toughness.",0,5,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/215/doran-besieged-by-time?utm_source=api
216,Dream Harvest,{5}{U/B}{U/B},7.0,Sorcery,rare,"B, U","B, U","Each opponent exiles cards from the top of their library until they have exiled cards with total mana value 5 or greater this way. Until end of turn, you may cast cards exiled this way without paying their mana costs.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/216/dream-harvest?utm_source=api
217,Eclipsed Boggart,{B/R}{B/R}{B/R},3.0,Creature — Goblin Scout,uncommon,"B, R","B, R","When this creature enters, look at the top four cards of your library. You may reveal a Goblin, Swamp, or Mountain card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,3,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/217/eclipsed-boggart?utm_source=api
218,Eclipsed Elf,{B/G}{B/G}{B/G},3.0,Creature — Elf Scout,uncommon,"B, G","B, G","When this creature enters, look at the top four cards of your library. You may reveal an Elf, Swamp, or Forest card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",3,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/218/eclipsed-elf?utm_source=api
219,Eclipsed Flamekin,{1}{U/R}{U/R},3.0,Creature — Elemental Scout,uncommon,"R, U","R, U","When this creature enters, look at the top four cards of your library. You may reveal an Elemental, Island, or Mountain card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",1,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/219/eclipsed-flamekin?utm_source=api
220,Eclipsed Kithkin,{G/W}{G/W},2.0,Creature — Kithkin Scout,uncommon,"G, W","G, W","When this creature enters, look at the top four cards of your library. You may reveal a Kithkin, Forest, or Plains card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,1,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/220/eclipsed-kithkin?utm_source=api
221,Eclipsed Merrow,{W/U}{W/U}{W/U},3.0,Creature — Merfolk Scout,uncommon,"U, W","U, W","When this creature enters, look at the top four cards of your library. You may reveal a Merfolk, Plains, or Island card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,3,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/221/eclipsed-merrow?utm_source=api
222,Emptiness,{4}{W/B}{W/B},6.0,Creature — Elemental Incarnation,mythic,"B, W","B, W","When this creature enters, if {W}{W} was spent to cast it, return target creature card with mana value 3 or less from your graveyard to the battlefield.
When this creature enters, if {B}{B} was spent to cast it, put three -1/-1 counters on up to one target creature.
Evoke {W/B}{W/B}",3,5,,Evoke,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/222/emptiness?utm_source=api
223,Feisty Spikeling,{1}{R/W},2.0,Creature — Shapeshifter,common,"R, W","R, W","Changeling (This card is every creature type.)
During your turn, this creature has first strike.",2,1,,Changeling,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/223/feisty-spikeling?utm_source=api
224,Figure of Fable,{G/W},1.0,Creature — Kithkin,rare,"G, W","G, W","{G/W}: This creature becomes a Kithkin Scout with base power and toughness 2/3.
{1}{G/W}{G/W}: If this creature is a Scout, it becomes a Kithkin Soldier with base power and toughness 4/5.
{3}{G/W}{G/W}{G/W}: If this creature is a Soldier, it becomes a Kithkin Avatar with base power and toughness 7/8 and protection from each of your opponents.",1,1,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/224/figure-of-fable?utm_source=api
225,Flaring Cinder,{1}{U/R}{U/R},3.0,Creature — Elemental Sorcerer,common,"R, U","R, U","When this creature enters and whenever you cast a spell with mana value 4 or greater, you may discard a card. If you do, draw a card.",3,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/225/flaring-cinder?utm_source=api
226,Gangly Stompling,{2}{R/G},3.0,Creature — Shapeshifter,common,"G, R","G, R","Changeling (This card is every creature type.)
Trample",4,2,,"Trample, Changeling",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/226/gangly-stompling?utm_source=api
227,Glister Bairn,{2}{G/U}{G/U}{G/U},5.0,Creature — Ouphe,uncommon,"G, U","G, U","Vivid — At the beginning of combat on your turn, another target creature you control gets +X/+X until end of turn, where X is the number of colors among permanents you control.",1,4,,Vivid,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/227/glister-bairn?utm_source=api
228,Grub's Command,{3}{B}{R},5.0,Kindred Sorcery — Goblin,rare,"B, R","B, R","Choose two —
• Create a token that's a copy of target Goblin you control.
• Creatures target player controls get +1/+1 and gain haste until end of turn.
• Destroy target artifact or creature.
• Target player mills five cards, then puts each Goblin card milled this way into their hand.",,,,Mill,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/228/grubs-command?utm_source=api
229,High Perfect Morcant,{2}{B}{G},4.0,Legendary Creature — Elf Noble,rare,"B, G","B, G","Whenever High Perfect Morcant or another Elf you control enters, each opponent blights 1. (They each put a -1/-1 counter on a creature they control.)
Tap three untapped Elves you control: Proliferate. Activate only as a sorcery. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",4,4,,"Blight, Proliferate",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/229/high-perfect-morcant?utm_source=api
230,Hovel Hurler,{3}{R/W}{R/W},5.0,Creature — Giant Warrior,uncommon,"R, W","R, W","This creature enters with two -1/-1 counters on it.
{R/W}{R/W}, Remove a counter from this creature: Another target creature you control gets +1/+0 and gains flying until end of turn. Activate only as a sorcery.",6,7,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/230/hovel-hurler?utm_source=api
231,"Kirol, Attentive First-Year",{1}{R/W}{R/W},3.0,Legendary Creature — Vampire Cleric,rare,"R, W","R, W",Tap two untapped creatures you control: Copy target triggered ability you control. You may choose new targets for the copy. Activate only once each turn.,3,3,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/231/kirol-attentive-first-year?utm_source=api
232,"Lluwen, Imperfect Naturalist",{B/G}{B/G},2.0,Legendary Creature — Elf Druid,rare,"B, G","B, G","When Lluwen enters, mill four cards, then you may put a creature or land card from among the milled cards on top of your library.
{2}{B/G}{B/G}{B/G}, {T}, Discard a land card: Create a 1/1 black and green Worm creature token for each land card in your graveyard.",1,3,,Mill,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/232/lluwen-imperfect-naturalist?utm_source=api
233,"Maralen, Fae Ascendant",{2}{B}{G}{U},5.0,Legendary Creature — Elf Faerie Noble,rare,"B, G, U","B, G, U","Flying
Whenever Maralen or another Elf or Faerie you control enters, exile the top two cards of target opponent's library.
Once each turn, you may cast a spell with mana value less than or equal to the number of Elves and Faeries you control from among cards exiled with Maralen this turn without paying its mana cost.",4,5,,Flying,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/233/maralen-fae-ascendant?utm_source=api
234,Merrow Skyswimmer,{3}{W/U}{W/U},5.0,Creature — Merfolk Soldier,common,"U, W","U, W","Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance
When this creature enters, create a 1/1 white and blue Merfolk creature token.",2,2,,"Flying, Vigilance, Convoke",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/234/merrow-skyswimmer?utm_source=api
235,Mischievous Sneakling,{1}{U/B},2.0,Creature — Shapeshifter,common,"B, U","B, U","Changeling (This card is every creature type.)
Flash",2,2,,"Flash, Changeling",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/235/mischievous-sneakling?utm_source=api
236,Morcant's Loyalist,{1}{B}{G},3.0,Creature — Elf Warrior,uncommon,"B, G","B, G","Other Elves you control get +1/+1.
When this creature dies, return another target Elf card from your graveyard to your hand.",3,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/236/morcants-loyalist?utm_source=api
237,Noggle Robber,{1}{R/G}{R/G},3.0,Creature — Noggle Rogue,uncommon,"G, R","G, R","When this creature enters or dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",3,3,,Treasure,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/237/noggle-robber?utm_source=api
238,Prideful Feastling,{2}{W/B},3.0,Creature — Shapeshifter,common,"B, W","B, W","Changeling (This card is every creature type.)
Lifelink",2,3,,"Lifelink, Changeling",Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/238/prideful-feastling?utm_source=api
239,Raiding Schemes,{3}{R}{G},5.0,Enchantment,rare,"G, R","G, R","Each noncreature spell you cast has conspire. (As you cast a noncreature spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose new targets for the copy. A copy of a permanent spell becomes a token.)",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/239/raiding-schemes?utm_source=api
240,Reaping Willow,{1}{W/B}{W/B}{W/B},4.0,Creature — Treefolk Cleric,uncommon,"B, W","B, W","Lifelink
This creature enters with two -1/-1 counters on it.
{1}{W/B}, Remove two counters from this creature: Return target creature card with mana value 3 or less from your graveyard to the battlefield. Activate only as a sorcery.",3,6,,Lifelink,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/240/reaping-willow?utm_source=api
241,"Sanar, Innovative First-Year",{2}{U/R}{U/R},4.0,Legendary Creature — Goblin Sorcerer,rare,"R, U","R, U","Vivid — At the beginning of your first main phase, reveal cards from the top of your library until you reveal X nonland cards, where X is the number of colors among permanents you control. For each of those colors, you may exile a card of that color from among the revealed cards. Then shuffle. You may cast the exiled cards this turn.",2,4,,Vivid,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/241/sanar-innovative-first-year?utm_source=api
242,Shadow Urchin,{2}{B/R},3.0,Creature — Ouphe,rare,"B, R","B, R","Whenever this creature attacks, blight 1. (Put a -1/-1 counter on a creature you control.)
Whenever a creature you control with one or more counters on it dies, exile that many cards from the top of your library. Until your next end step, you may play those cards.",3,4,,Blight,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/242/shadow-urchin?utm_source=api
243,Stoic Grove-Guide,{4}{B/G},5.0,Creature — Elf Druid,common,"B, G","B, G","{1}{B/G}, Exile this card from your graveyard: Create a 2/2 black and green Elf creature token. Activate only as a sorcery.",5,4,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/243/stoic-grove-guide?utm_source=api
244,Sygg's Command,{1}{W}{U},3.0,Kindred Sorcery — Merfolk,rare,"U, W","U, W","Choose two —
• Create a token that's a copy of target Merfolk you control.
• Creatures target player controls gain lifelink until end of turn.
• Target player draws a card.
• Tap target creature. Put a stun counter on it.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/244/syggs-command?utm_source=api
245,"Tam, Mindful First-Year",{1}{G/U},2.0,Legendary Creature — Gorgon Wizard,rare,"G, U","G, U","Each other creature you control has hexproof from each of its colors.
{T}: Target creature you control becomes all colors until end of turn.",2,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/245/tam-mindful-first-year?utm_source=api
246,Thoughtweft Lieutenant,{G}{W},2.0,Creature — Kithkin Soldier,uncommon,"G, W","G, W","Whenever this creature or another Kithkin you control enters, target creature you control gets +1/+1 and gains trample until end of turn.",2,2,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/246/thoughtweft-lieutenant?utm_source=api
247,Trystan's Command,{4}{B}{G},6.0,Kindred Sorcery — Elf,rare,"B, G","B, G","Choose two —
• Create a token that's a copy of target Elf you control.
• Return one or two target permanent cards from your graveyard to your hand.
• Destroy target creature or enchantment.
• Creatures target player controls get +3/+3 until end of turn. Untap them.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/247/trystans-command?utm_source=api
248,Twinflame Travelers,{2}{U}{R},4.0,Creature — Elemental Sorcerer,uncommon,"R, U","R, U","Flying
If a triggered ability of another Elemental you control triggers, it triggers an additional time.",3,3,,Flying,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/248/twinflame-travelers?utm_source=api
