collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
164,Eerie Gravestone,{2},2.0,Artifact,common,,B,"When this artifact enters, draw a card.
{1}{B}, Sacrifice this artifact: Mill four cards. You may put a creature card from among them into your hand. (To mill four cards, put the top four cards of your library into your graveyard.)",,,,Mill,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/164/eerie-gravestone?utm_source=api
165,"Living Brain, Mechanical Marvel",{4},4.0,Legendary Artifact Creature — Robot Villain,uncommon,,,"At the beginning of combat on your turn, target non-Equipment artifact you control becomes an artifact creature with base power and toughness 3/3 until end of turn. Untap it.",3,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/165/living-brain-mechanical-marvel?utm_source=api
166,"Iron Spider, Stark Upgrade",{3},3.0,Legendary Artifact Creature — Spider Hero,rare,,,"Vigilance
{T}: Put a +1/+1 counter on each artifact creature and/or Vehicle you control.
{2}, Remove two +1/+1 counters from among artifacts you control: Draw a card.",2,3,,Vigilance,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/166/iron-spider-stark-upgrade?utm_source=api
167,Doc Ock's Tentacles,{1},1.0,Artifact — Equipment,rare,,,"Whenever a creature you control with mana value 5 or greater enters, you may attach this Equipment to it.
Equipped creature gets +4/+4.
Equip {5}",,,,Equip,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/167/doc-ocks-tentacles?utm_source=api
168,"Spider-Slayer, Hatred Honed",{2},2.0,Legendary Artifact Creature — Human Villain,uncommon,,,"Whenever Spider-Slayer deals damage to a Spider, destroy that creature.
{6}, Exile this card from your graveyard: Create two tapped 1/1 colorless Robot artifact creature tokens with flying.",2,1,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/168/spider-slayer-hatred-honed?utm_source=api
169,News Helicopter,{3},3.0,Artifact Creature — Construct,common,,,"Flying
When this creature enters, create a 1/1 green and white Human Citizen creature token.",1,1,,Flying,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/169/news-helicopter?utm_source=api
170,Bagel and Schmear,{1},1.0,Artifact — Food,common,,W,"Share — {W}, {T}, Sacrifice this artifact: Put a +1/+1 counter on up to one target creature. Draw a card. Activate only as a sorcery.
Nosh — {2}, {T}, Sacrifice this artifact: You gain 3 life and draw a card.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/170/bagel-and-schmear?utm_source=api
171,Peter Parker's Camera,{1},1.0,Artifact,rare,,,"This artifact enters with three film counters on it.
{2}, {T}, Remove a film counter from this artifact: Copy target activated or triggered ability you control. You may choose new targets for the copy.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/171/peter-parkers-camera?utm_source=api
172,Interdimensional Web Watch,{4},4.0,Artifact,rare,,,"When this artifact enters, exile the top two cards of your library. Until the end of your next turn, you may play those cards.
{T}: Add two mana in any combination of colors. Spend this mana only to cast spells from exile.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/172/interdimensional-web-watch?utm_source=api
173,Spider-Mobile,{3},3.0,Artifact — Vehicle,uncommon,,,"Trample
Whenever this Vehicle attacks or blocks, it gets +1/+1 until end of turn for each Spider you control.
Crew 2",3,3,,"Crew, Trample",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/173/spider-mobile?utm_source=api
174,Spider-Bot,{2},2.0,Artifact Creature — Spider Robot Scout,common,,,"Reach
When this creature enters, you may search your library for a basic land card, reveal it, then shuffle and put that card on top.",2,1,,Reach,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/174/spider-bot?utm_source=api
175,Rocket-Powered Goblin Glider,{3},3.0,Artifact — Equipment,rare,,,"When this Equipment enters, if it was cast from your graveyard, attach it to target creature you control.
Equipped creature gets +2/+0 and has flying and haste.
Equip {2}
Mayhem {2}",,,,"Mayhem, Equip",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/175/rocket-powered-goblin-glider?utm_source=api
176,Steel Wrecking Ball,{5},5.0,Artifact,common,,R,"When this artifact enters, it deals 5 damage to target creature.
{1}{R}, Discard this card: Destroy target artifact.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/176/steel-wrecking-ball?utm_source=api
177,Hot Dog Cart,{3},3.0,Artifact,common,,,"When this artifact enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
{T}: Add one mana of any color.",,,,Food,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/177/hot-dog-cart?utm_source=api
178,Subway Train,{2},2.0,Artifact — Vehicle,common,,G,"When this Vehicle enters, you may pay {G}. If you do, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",3,1,,Crew,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/178/subway-train?utm_source=api
179,Oscorp Industries,,0.0,Land,rare,,"B, R, U","This land enters tapped.
When this land enters from a graveyard, you lose 2 life.
{T}: Add {U}, {B}, or {R}.
Mayhem (You may play this card from your graveyard if you discarded it this turn. Timing rules still apply.)",,,,Mayhem,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/179/oscorp-industries?utm_source=api
180,Daily Bugle Building,,0.0,Land,uncommon,,,"{T}: Add {C}.
{1}, {T}: Add one mana of any color.
Smear Campaign — {1}, {T}: Target legendary creature gains menace until end of turn. Activate only as a sorcery.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/180/daily-bugle-building?utm_source=api
181,Multiversal Passage,,0.0,Land,rare,,,"As this land enters, choose a basic land type. Then you may pay 2 life. If you don't, it enters tapped.
This land is the chosen type.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/181/multiversal-passage?utm_source=api
182,Ominous Asylum,,0.0,Land,common,,"B, R","This land enters tapped.
{T}: Add {B} or {R}.
{4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/182/ominous-asylum?utm_source=api
183,Savage Mansion,,0.0,Land,common,,"G, R","This land enters tapped.
{T}: Add {R} or {G}.
{4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/183/savage-mansion?utm_source=api
184,Sinister Hideout,,0.0,Land,common,,"B, U","This land enters tapped.
{T}: Add {U} or {B}.
{4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/184/sinister-hideout?utm_source=api
185,Suburban Sanctuary,,0.0,Land,common,,"G, W","This land enters tapped.
{T}: Add {G} or {W}.
{4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/185/suburban-sanctuary?utm_source=api
186,University Campus,,0.0,Land,common,,"U, W","This land enters tapped.
{T}: Add {W} or {U}.
{4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,,Surveil,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/186/university-campus?utm_source=api
187,Urban Retreat,,0.0,Land,rare,,"G, U, W","This land enters tapped.
{T}: Add {G}, {W}, or {U}.
{2}, Return a tapped creature you control to its owner's hand: Put this card from your hand onto the battlefield. Activate only as a sorcery.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/187/urban-retreat?utm_source=api
188,Vibrant Cityscape,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/188/vibrant-cityscape?utm_source=api
